name,owners_with_asset_in_project,percent_of_owners_with_asset_in_project,percent_owned,project_floor,total_assets_owned,total_project_floor,total_num_owners,total_supply
COVIDBots!,1,0.11,0.18,0.0,7,0.0,715,3884.0
RPC NFT Culture,1,0.11,16.67,0.03,1,0.03,518,6.0
DeFine Collection,1,0.11,6.41,0.0,32,0.0,41,499.0
Running Box Cat,1,0.11,0.24,0.03,1,0.03,204,420.0
Orathai Cat,2,0.22,0.6,0.07,3,0.21000000000000002,252,500.0
Window to the Soul by Electralina,2,0.22,2.86,1.0,2,2.0,53,70.0
Iconography V2,1,0.11,14.29,0.5,2,1.0,49,14.0
PogPunks NFT,1,0.11,0.03,0.02,1,0.02,1037,3224.0
Nevins Underground Tokens,1,0.11,100.0,0.3,1,0.3,43,1.0
A Spacefaring Species,1,0.11,7.14,0.2,2,0.4,18,28.0
Farah's Labyrinth,1,0.11,33.33,0.03,3,0.09,189,9.0
Nevin's Underground,1,0.11,75.0,0.35,3,1.0499999999999998,166,4.0
BRUNOX,1,0.11,0.82,0.04,2,0.08,89,243.0
Bruno Banana,1,0.11,1.21,0.01,7,0.07,250,579.0
Moonbird mfers,1,0.11,11.11,0.0,1,0.0,8,9.0
Badiucao - Beijing Olympics 2022,1,0.11,2.87,0.1,5,0.5,90,174.0
Art For N,5,0.54,0.2,0.0,12,0.0,2188,6068.0
Formulae by Shvembldr,5,0.54,3.33,0.2,6,1.2000000000000002,133,180.0
Lonely astronauts,1,0.11,0.8,0.29,2,0.58,107,250.0
V1 Lads,1,0.11,0.64,5.0,1,5.0,63,156.0
Wolf Doods,1,0.11,1.54,0.01,20,0.2,296,1297.0
Kindergarten BabyApes (KBA),1,0.11,0.07,0.01,7,0.07,5363,10000.0
PuzlPunk Parts,1,0.11,0.18,0.0,36,0.0,538,19768.0
NotLarvaLads,2,0.22,0.06,0.0,3,0.0,646,4999.0
p-deprecated,1,0.11,3.7,0.1,1,0.1,23,27.0
NFT Basket - PDpuyhEqew,1,0.11,100.0,0.0,1,0.0,1,1.0
NFT Basket - VKqmEpOhKs,1,0.11,100.0,0.0,1,0.0,1,1.0
Prob's Dickbutts,1,0.11,4.35,0.02,1,0.02,75,23.0
The Mop'eds,1,0.11,0.99,0.9,1,0.9,30,101.0
Anatomy Shapes,1,0.11,2.22,0.02,1,0.02,168,45.0
Kenny Beats x Drew Pulig,1,0.11,0.23,0.2,1,0.2,55,426.0
Paul Jackson,1,0.11,0.21,0.1,2,0.2,79,973.0
"Plastikman ""Acid Drop - Sheet One""",1,0.11,20.0,0.59,1,0.59,74,5.0
The Dancers by The Tulua Project,1,0.11,5.88,0.11,1,0.11,15,17.0
Series Zero by Denise_Rudolf_Frank x decentraly.io,1,0.11,25.0,0.0,1,0.0,4,4.0
Ryan Talbot Editions,1,0.11,1.43,5.0,1,5.0,19,70.0
p1xelfool,1,0.11,12.5,2.0,2,4.0,10,16.0
DinnerDAO San Francisco Season II Pass,1,0.11,25.0,0.0,1,0.0,4,4.0
Mountview  Collection,1,0.11,100.0,0.0,1,0.0,1,1.0
The Junto Collection,1,0.11,100.0,0.0,2,0.0,1,2.0
The Verma Collection,1,0.11,100.0,0.0,1,0.0,1,1.0
Dominapes,1,0.11,0.22,0.04,7,0.28,722,3192.0
SKINS / Muses,1,0.11,4.0,23.0,1,23.0,19,25.0
One eyed guy rare tickets,1,0.11,5.26,0.04,1,0.04,124,19.0
BullyOc,1,0.11,1.92,0.04,1,0.04,22,52.0
Girl Cats Club,1,0.11,0.15,0.02,1,0.02,275,688.0
Out of Office Mural Tour '21,1,0.11,4.17,0.02,1,0.02,28,24.0
Billelis,2,0.22,0.28,0.45,4,1.8,141,1412.0
TR x TG,1,0.11,100.0,0.0,1,0.0,1,1.0
BoredDegens,1,0.11,0.3,0.03,2,0.06,264,657.0
Sellouts by DistroKid,1,0.11,0.01,0.01,1,0.01,500,9999.0
Bored Degen Crypto Arcade Official,1,0.11,0.18,0.02,2,0.04,421,1101.0
Journey to the west OG,1,0.11,50.0,0.01,1,0.01,244,2.0
Cyclical Project,2,0.22,0.3,0.0,3,0.0,433,1000.0
Scottish Landscapes Volume 1,1,0.11,80.0,0.1,4,0.4,2,5.0
Bodyguard,1,0.11,0.76,0.02,1,0.02,68,131.0
Grady,1,0.11,1.82,1.48,1,1.48,47,55.0
Muntface Collection,1,0.11,100.0,0.0,1,0.0,1,1.0
The Day We Won,1,0.11,40.0,0.0,2,0.0,2,5.0
Stories From Within V2,1,0.11,8.33,0.0,1,0.0,5,12.0
The Ghosts of Elowah by Jordan Inglee,1,0.11,2.0,0.22,1,0.22,38,50.0
The Shadow Monkey,1,0.11,5.56,0.0,1,0.0,18,18.0
CMPLX Bored Apes,1,0.11,2.38,0.8,1,0.8,101,42.0
The Pixel Study,1,0.11,2.0,0.0,1,0.0,6,50.0
Olenka.illustrates art,1,0.11,12.5,0.09,1,0.09,5,8.0
Shadow Monkey Box,1,0.11,1.85,0.43,1,0.43,36,54.0
Rise of the Shadow Monkey,1,0.11,100.0,0.3,1,0.3,63,1.0
SEASON 0: GENESIS,1,0.11,33.33,0.05,1,0.05,278,3.0
Illuvium,5,0.54,114.29,0.2,24,4.800000000000001,1958,21.0
WYMN,1,0.11,4.0,0.1,1,0.1,16,25.0
harris cole,1,0.11,4.0,0.09,1,0.09,25,25.0
DEFFIE,1,0.11,4.0,0.275,1,0.275,21,25.0
pollen on sound xyz,1,0.11,4.0,0.88,1,0.88,21,25.0
Violet Token,1,0.11,1.43,0.35,1,0.35,64,70.0
TWERL,1,0.11,4.0,0.23,1,0.23,22,25.0
Jagwar Twin - Album?,1,0.11,1.85,2.0,1,2.0,35,54.0
The Lackhoney Collection,1,0.11,100.0,0.0,1,0.0,1,1.0
Surf Noir v1,1,0.11,3.85,0.1,1,0.1,8,26.0
Tensnake,1,0.11,4.0,0.63,1,0.63,23,25.0
Jamee Cornelia,1,0.11,4.0,0.15,1,0.15,23,25.0
Ben Kessler,1,0.11,4.0,1.49,1,1.49,22,25.0
Hayley Gene Penner,1,0.11,4.0,0.25,1,0.25,22,25.0
The BONEYARD by SKULLIES,1,0.11,100.0,0.04,2,0.08,110,2.0
oksami - Wavelength,1,0.11,4.0,0.35,1,0.35,23,25.0
bloody white,1,0.11,1.33,0.14,1,0.14,58,75.0
Pat Lok,1,0.11,1.82,0.3,1,0.3,46,55.0
CryptoDickbutts Holiday Special,1,0.11,1.28,0.2,3,0.6000000000000001,60,234.0
Allan Kingdom,1,0.11,0.95,0.1,1,0.1,69,105.0
Kewl Club,1,0.11,0.53,0.1,1,0.1,104,189.0
Plots on MARZ,1,0.11,0.14,0.01,3,0.03,373,2145.0
Sublime Blooms,1,0.11,25.0,0.06,2,0.12,3,8.0
Braintrust Early Contributors,1,0.11,1.0,0.0,1,0.0,51,100.0
lackhoney Collection,1,0.11,50.0,100.0,1,100.0,24,2.0
Depressed Ducks,1,0.11,3.33,0.0,1,0.0,22,30.0
$SELF,1,0.11,1.39,0.5,1,0.5,72,72.0
Antimasks,1,0.11,0.32,0.05,5,0.25,486,1551.0
Illenium,1,0.11,0.14,0.1,1,0.1,85,697.0
BANKNOTES Collection,1,0.11,6.25,0.47,1,0.47,5,16.0
Analog Sketches,1,0.11,20.0,1.5,2,3.0,16,10.0
Bonsai Garden,1,0.11,1.35,0.02,2,0.04,76,148.0
Waifu Potions,2,0.22,125.0,0.02,5,0.1,177,4.0
STAPLEVERSE - BIG APPLE GUILD,1,0.11,100.0,9.99,1,9.99,35,1.0
Sneaker News Membership Card,1,0.11,100.0,0.01,1,0.01,3656,1.0
Look Labs 420 Buds,3,0.32,0.03,0.06,5,0.3,510,19777.0
The Cubists by Lorenzo Lozini,1,0.11,1.86,0.01,16,0.16,202,861.0
Dear Metaverse by METACITZN,1,0.11,4.35,0.01,1,0.01,772,23.0
World of Girls Official,1,0.11,0.04,0.0,1,0.0,1351,2500.0
FWB.art 8 of 8,1,0.11,100.0,0.0,1,0.0,87,1.0
IreneDAO,1,0.11,0.27,0.19,3,0.5700000000000001,480,1106.0
MetaSniper,1,0.11,0.13,0.82,1,0.82,740,750.0
Myth Division's American Ape,2,0.22,200.0,0.29,2,0.58,97,1.0
Myth Division Alpha Access Coin,2,0.22,200.0,1.85,2,3.7,134,1.0
CRYPPO,1,0.11,0.04,0.03,1,0.03,500,2375.0
"No Strings Attached, by Erick Hercules",1,0.11,6.25,0.5,3,1.5,29,48.0
Emoji Keys,2,0.22,0.39,0.01,39,0.39,1383,10000.0
Rings (for Loot),1,0.11,0.4,0.01,1,0.01,371,247.0
S33D (For Riddles & Puzzles),1,0.11,0.78,0.01,10,0.1,342,1276.0
Bloot Drip,1,0.11,60.0,0.0,3,0.0,99,5.0
Generation: Habibi Mint Pass,1,0.11,33.33,0.85,1,0.85,29,3.0
Emoji Garden,1,0.11,5.0,0.01,21,0.21,122,420.0
gm DAO Founders Pass,1,0.11,100.0,0.01,1,0.01,92,1.0
DashLeague,1,0.11,0.05,0.08,1,0.08,253,2077.0
Ghostmice,3,0.32,0.74,0.0,48,0.0,973,6444.0
time&_,1,0.11,0.2,0.01,1,0.01,223,500.0
FM9X MUTAGEN,1,0.11,0.9,0.69,1,0.69,76,111.0
"X,Y Project",2,0.22,0.25,0.02,41,0.8200000000000001,3509,16383.0
Land DAO,2,0.22,5.86,0.37,15,5.55,127,256.0
Pilot Project,1,0.11,0.32,0.0,4,0.0,389,1266.0
Horsey's Night Collection,1,0.11,14.29,2.0,1,2.0,7,7.0
Torn Maps,1,0.11,0.04,0.03,4,0.12,1055,9750.0
Haematopoiesis by Ruben,2,0.22,2.13,0.15,6,0.8999999999999999,118,282.0
The Blockchain Kittens,1,0.11,0.43,0.1,1,0.1,171,230.0
[LEGACY COLLECTION] Chibi Legends of the Warring Kingdoms,2,0.22,0.23,0.02,13,0.26,700,5555.0
Blazed Cats Theme Song,1,0.11,0.19,0.0,1,0.0,288,520.0
Kepler Multivisa,2,0.22,1.25,0.0,5,0.0,220,400.0
Lucky Ducks,1,0.11,0.34,0.01,1,0.01,146,293.0
Waifu Warriors,1,0.11,1.43,0.07,43,3.0100000000000002,724,3011.0
Queenship Queens,1,0.11,33.33,0.0,2,0.0,190,6.0
Mars4 V2,1,0.11,0.09,0.01,51,0.51,5673,57171.0
The First Mint DAY ONE,1,0.11,0.18,0.2,1,0.2,440,550.0
Ritratti by Lorenzo Lozini,1,0.11,9.89,0.06,28,1.68,205,283.0
Myth Division Access Tokens,1,0.11,90.0,0.05,9,0.45,341,10.0
AxieChat,1,0.11,42.86,2.0,3,6.0,219,7.0
The NFT Guild,1,0.11,20.0,1.92,1,1.92,112,5.0
SteadyBreaks,1,0.11,2.27,0.5,1,0.5,29,44.0
Dissolution,1,0.11,7.45,0.03,7,0.21,132,94.0
Fabiano Speziari,1,0.11,0.68,2.5,1,2.5,104,147.0
Sugar Club membership NFTs,1,0.11,0.57,0.0555,1,0.0555,122,175.0
Julian Assange - Decentral Eyes by Coldie,1,0.11,7.14,500.0,1,500.0,7,14.0
sphericalart,1,0.11,0.34,0.16,2,0.32,179,582.0
Fed Monkey Series 2,1,0.11,4.76,169.0,1,169.0,14,21.0
SoundMoney,1,0.11,0.23,0.3,1,0.3,312,429.0
Battle Racers,1,0.11,0.22,0.01,5,0.05,186,2248.0
BAE,1,0.11,0.37,0.05,5,0.25,226,1336.0
CryptoSpaceCommanders,1,0.11,0.07,0.0,48,0.0,1491,67818.0
CryptoFighters,1,0.11,0.04,0.16,2,0.32,1345,4953.0
Creative Cities,1,0.11,1.92,0.8,1,0.8,9,52.0
SKIES by Danil,1,0.11,0.06,0.02,1,0.02,557,1600.0
SportsIcon Lion Club,3,0.32,0.07,0.02,6,0.12,3113,9000.0
Pool - oJlbJsHykZ,1,0.11,33.33,0.0,1,0.0,2,3.0
DiamondHands Pass,1,0.11,100.0,0.02,1,0.02,464,1.0
PaperHands Official,1,0.11,0.07,0.01,2,0.02,565,2674.0
V2CryptoPunks,1,0.11,0.1,0.14,1,0.14,130,994.0
TOTO IS A GOOD DOG,1,0.11,0.08,0.01,1,0.01,312,1292.0
Duchess Vision,1,0.11,100.0,0.0,1,0.0,1,1.0
MetaHouse | Collection,1,0.11,0.16,0.02,4,0.08,885,2520.0
Lucky Goat,1,0.11,0.07,0.01,1,0.01,1085,1497.0
Frenlees,1,0.11,2.0,0.1,2,0.2,10,100.0
My Lifes Art Work,3,0.32,3.06,0.06,3,0.18,59,98.0
ART BY KEEMO,1,0.11,1.1,0.05,1,0.05,34,91.0
Quarantine by Owen Moore,2,0.22,2.34,0.18,3,0.54,104,128.0
Easter In Quarantine Collection,1,0.11,100.0,0.0,1,0.0,1,1.0
Andy Gadiel's NFT Collection,1,0.11,50.0,0.169,1,0.169,9,2.0
Rambling On,1,0.11,22.22,0.0,2,0.0,6,9.0
The Boondock Build,1,0.11,20.0,0.0,1,0.0,53,5.0
Jay Blakesberg x Jerry Garcia,1,0.11,25.0,10.0,1,10.0,9,4.0
Two Bit Bears Generation Three,1,0.11,0.19,0.15,1,0.15,281,514.0
BLUE UNIVERSE Collection,1,0.11,16.67,0.1,2,0.2,6,12.0
The GM Collection by MetaWatches,1,0.11,17.65,5.0,3,15.0,11,17.0
OBSCURE ALTERATION COLLABORATION SERIES W/ HOLLOWSUN,1,0.11,1.0,0.25,1,0.25,40,100.0
Neurolotus,1,0.11,2.27,0.0,1,0.0,9,44.0
NFTBOY: Bored Ape Racers,1,0.11,0.04,0.01,1,0.01,892,2777.0
DemonicSkulls,2,0.22,0.25,0.08,4,0.32,934,1621.0
DemonicSkulls [DO NOT TRADE],2,0.22,1.01,0.5,3,1.5,214,297.0
Untitled Collection #261729397,1,0.11,33.33,0.0,1,0.0,2,3.0
Cosmic Cats Official,1,0.11,0.01,0.08,1,0.08,4217,8888.0
Machine Comics by Roni Block,2,0.22,2.08,0.23,2,0.46,62,96.0
FINIMIZE x Ruslan Vyaltsev,1,0.11,100.0,0.0,1,0.0,29,1.0
The Signatures,1,0.11,0.45,0.5,1,0.5,176,222.0
DynaStripes,1,0.11,22.73,0.0,5,0.0,6,22.0
Pixel Bro,1,0.11,0.3,0.05,1,0.05,137,331.0
Colour Flash Series,1,0.11,10.0,0.0,2,0.0,5,20.0
Tun,1,0.11,4.35,0.0,1,0.0,3,23.0
Dim&Friends,1,0.11,10.53,0.03,2,0.06,5,19.0
Handcraft Cube,1,0.11,1.39,0.0,1,0.0,2,72.0
Dumdum,1,0.11,0.48,0.01,3,0.03,56,622.0
ZombieBattlegroundBackerReward,1,0.11,0.52,0.0,1,0.0,129,191.0
Looking for UTOPIA?,2,0.22,200.0,1.0,2,2.0,11,1.0
xFlipper,1,0.11,50.0,0.05,1,0.05,2,2.0
Bildr Studio Pass - Edition 1,1,0.11,0.52,0.45,1,0.45,171,192.0
Seed Phrase.,3,0.32,0.7,0.01,9,0.09,559,1286.0
Curious Addys' Trading Club,4,0.43,1.5,0.14,75,10.500000000000002,2196,5000.0
Perseverance by Giorgio Balbi,3,0.32,1.0,0.15,5,0.75,309,500.0
CryptoUnicorn,1,0.11,0.19,0.01,1,0.01,869,525.0
Hakt DAO,1,0.11,10.0,0.5,1,0.5,9,10.0
HaktDAO,1,0.11,1.0,0.2,1,0.2,63,100.0
Pumpametti,1,0.11,0.33,0.35,1,0.35,173,300.0
OLD Octogang,1,0.11,0.34,0.02,1,0.02,121,294.0
GalacticApes Genesis,1,0.11,0.66,1.29,1,1.29,91,151.0
Nifty City,1,0.11,50.0,0.0,1,0.0,2,2.0
send moods,1,0.11,25.0,0.0,1,0.0,4,4.0
Calladita 11,1,0.11,25.0,0.0,1,0.0,4,4.0
water magic,1,0.11,3.23,3.5,1,3.5,29,31.0
Forever Apes Genesis,1,0.11,0.81,69.0,1,69.0,122,123.0
Bored Awesome Apes,2,0.22,0.36,0.09,2,0.18,309,548.0
JimmyDAO,1,0.11,3.12,0.1,1,0.1,31,32.0
dino pals by hideo,1,0.11,2.0,15.0,2,30.0,67,100.0
Gravity Grid by Eliya Stein,1,0.11,1.23,0.75,1,0.75,63,81.0
Space Debris [warning] by WhaleStreet x pxlq,1,0.11,2.47,0.5,2,1.0,53,81.0
CryptoVerseArt,1,0.11,3.33,0.1,1,0.1,30,30.0
Empire of Ash,1,0.11,0.4,0.0,1,0.0,218,252.0
ApeOnly Island,1,0.11,0.07,0.01,2,0.02,755,2914.0
Rebel Seals Club | RSC,1,0.11,0.1,0.02,10,0.2,2556,9998.0
Ape Only,1,0.11,0.21,0.04,2,0.08,369,968.0
Radical Captures,1,0.11,50.0,0.69,1,0.69,26,2.0
Fluidente by Artofsoul,1,0.11,11.32,0.0,6,0.0,30,53.0
Lunar Tiger NFT,1,0.11,2.7,0.0,1,0.0,8,37.0
Krause House Genesis Tickets,1,0.11,33.33,0.0,1,0.0,3,3.0
Coquina by Jacob Gold,2,0.22,1.29,0.09,5,0.44999999999999996,292,387.0
"Peter Singer - Famine, Affluence and Morality",1,0.11,25.0,0.0,1,0.0,4,4.0
Suncamperz,1,0.11,7.14,0.0,1,0.0,13,14.0
Stations Origins by Fernando Jerez,1,0.11,1.41,1.0,1,1.0,65,71.0
iNFT Personality Pod by Alethea AI,1,0.11,0.07,0.18,7,1.26,1360,9811.0
Spider Tanks,1,0.11,1.89,0.02,1,0.02,6396,53.0
Crypto Furries House,1,0.11,0.13,0.0,1,0.0,306,744.0
MISSINGPUNKS,1,0.11,0.4,0.15,1,0.15,79,250.0
CryptoHairballs,1,0.11,1.11,0.05,11,0.55,26,993.0
Daily Doodz,1,0.11,1.36,0.04,3,0.12,68,221.0
Something Token,1,0.11,0.54,0.06,5,0.3,205,919.0
CowCowMoo,1,0.11,0.05,0.0,1,0.0,1115,2222.0
WhoWhos TreeHouse,1,0.11,0.23,0.06,3,0.18,618,1305.0
The Lucid Planet,2,0.22,0.62,0.03,4,0.12,405,650.0
The Panda Pack,1,0.11,0.45,0.04,1,0.04,130,220.0
OBJECTZ BY JIMMY,1,0.11,0.25,0.1,1,0.1,184,407.0
IZAYOI,1,0.11,0.49,0.02,2,0.04,110,409.0
TME V2,1,0.11,16.67,1.0,1,1.0,3,6.0
The Winkybots,1,0.11,0.06,0.05,6,0.30000000000000004,3331,10414.0
Crypto-Fish,1,0.11,1.49,0.02,1,0.02,10,67.0
MemeBirds V1 Depreciated,1,0.11,0.1,0.0,10,0.0,751,10000.0
PinguNootNoot,1,0.11,1.0,0.0,20,0.0,362,2000.0
OmniPills,1,0.11,0.55,0.0,15,0.0,414,2714.0
Dysto Kingz,1,0.11,0.06,0.0,2,0.0,1439,3333.0
Blushy Bubs,1,0.11,0.02,0.0,1,0.0,742,5500.0
Toadz Dickbutts,1,0.11,0.64,0.1,20,2.0,175,3149.0
Creepy Creams: Mecha Melters,1,0.11,0.02,0.01,1,0.01,2200,6000.0
Primera by Mitchell and Yun,1,0.11,0.25,0.65,1,0.65,225,400.0
3NTITY-8PIRIT Mint Pass,1,0.11,33.33,0.02,1,0.02,486,3.0
Private Jet Pyjama Party,1,0.11,0.04,0.5,2,1.0,2276,5267.0
VARIANT Collection Official,1,0.11,0.06,0.01,2,0.02,1537,3333.0
OPAL VOL_001,1,0.11,100.0,0.399,1,0.399,152,1.0
A Circular Splashes Collective,1,0.11,1.0,1.0,1,1.0,7,100.0
Ruis Mandelbulb,1,0.11,0.83,0.0,1,0.0,6,120.0
KCG,1,0.11,0.03,0.12,2,0.24,1256,7873.0
The Red Series - by Adam Brazier,1,0.11,11.11,0.15,1,0.15,9,9.0
CyberPunkA12,2,0.22,0.21,0.01,7,0.07,826,3367.0
BAD NFTS,1,0.11,1.0,0.15,1,0.15,55,100.0
Yokai Masks,1,0.11,0.14,0.04,1,0.04,196,729.0
Woman Figures,1,0.11,2.56,3.1,1,3.1,23,39.0
United Punks Union,1,0.11,0.14,0.01,5,0.05,1199,3627.0
MyCryptoIsland,1,0.11,0.34,0.035,1,0.035,70,296.0
Supreme Kong,1,0.11,0.1,0.48,2,0.96,1053,2000.0
Imag3Aid,1,0.11,14.04,0.1,8,0.8,69,57.0
farnaz dashti,1,0.11,33.33,0.0,1,0.0,3,3.0
California Coastal Love,1,0.11,7.69,0.22,1,0.22,2,13.0
farnaz artworks,1,0.11,6.67,0.25,1,0.25,12,15.0
Unidentified contract - mYS8z78K0y,1,0.11,100.0,0.53,1,0.53,249,1.0
Helpful VCs,1,0.11,0.37,0.0,1,0.0,54,268.0
BlackBird V2,1,0.11,33.33,0.0,1,0.0,2,3.0
BLOOM // abstract art by alex maceda,1,0.11,6.25,0.3,1,0.3,37,16.0
mini_robo,1,0.11,7.14,0.0,1,0.0,4,14.0
Loveless City Passport,2,0.22,0.36,0.04,4,0.16,794,1111.0
Pods - The Awakening,1,0.11,0.02,0.04,1,0.04,3924,4936.0
notBanksyFinale,1,0.11,0.36,0.02,3,0.06,365,845.0
thereisnoBanksy,1,0.11,0.2,0.0,4,0.0,449,1974.0
notBanksyPeace,1,0.11,0.41,0.0,8,0.0,843,1974.0
notBanksyRain,1,0.11,0.15,0.0,3,0.0,1136,1974.0
fucknotBanksy,1,0.11,0.05,0.0,1,0.0,1160,1974.0
Bye BanX,1,0.11,0.3,0.12,2,0.24,260,666.0
Fresco Trey X Budweiser Royalty,1,0.11,0.22,0.06,1,0.06,344,455.0
Mutant Floki by Will Jack,4,0.43,0.21,0.01,9,0.09,1558,4200.0
McApe McDoodleson Society,1,0.11,0.27,0.0,13,0.0,678,4806.0
Canvas by Felt Zine,1,0.11,0.6,0.04,3,0.12,213,500.0
Seoul Apes Official,1,0.11,0.11,0.0,2,0.0,744,1786.0
Cool Doods Official,1,0.11,0.71,0.06,7,0.42,248,984.0
World Of Women Punks (OFFICIAL),1,0.11,0.33,0.001,5,0.005,303,1500.0
Kandi Kids,1,0.11,0.4,0.04,2,0.08,304,500.0
DoodShib,1,0.11,0.81,0.02,5,0.1,205,616.0
0xApes Genesis,1,0.11,0.22,0.15,5,0.75,91,2273.0
Official Project Shura,1,0.11,0.04,0.0,2,0.0,2927,5500.0
FASHION & LIFESTYLE,1,0.11,33.33,0.35,1,0.35,2,3.0
orbits generative art,1,0.11,0.3,0.03,1,0.03,238,332.0
Fashion and Expression,1,0.11,6.67,0.03,1,0.03,45,15.0
The Wild Ape Gang - Official,1,0.11,0.04,0.0,1,0.0,1430,2519.0
OogaVerse,1,0.11,0.06,0.1,3,0.30000000000000004,970,4889.0
Ninja Squad Official,2,0.22,0.06,0.33,5,1.6500000000000001,3230,8888.0
The Radiant Society Original,1,0.11,2.14,0.02,14,0.28,419,655.0
LHC: Love at First Sight,1,0.11,0.57,0.0,10,0.0,969,1750.0
Nft blocks,1,0.11,3.57,0.5,4,2.0,46,112.0
Amoeba by last even,1,0.11,0.68,0.1,1,0.1,125,148.0
Homie Gs,1,0.11,0.01,0.02,1,0.02,2693,7538.0
PandaParadise,1,0.11,0.16,0.02,14,0.28,2071,8888.0
ScryptoPrints,1,0.11,0.01,0.0,1,0.0,2,10003.0
Tiny Doodles,1,0.11,4.55,0.0,1,0.0,2,22.0
MonkePunks,1,0.11,0.1,0.02,1,0.02,611,999.0
YOUnicorns,1,0.11,0.09,0.0,2,0.0,781,2200.0
Moqarmat,1,0.11,0.61,0.01,1,0.01,227,164.0
Chunky Cow Club Tour (Official),2,0.22,0.08,0.0,4,0.0,1387,5000.0
Hxringverse,1,0.11,2.0,0.025,2,0.05,28,100.0
Petra Cortright - Room,1,0.11,0.33,0.4,1,0.4,158,303.0
Beeple Punks,1,0.11,0.6,0.09,3,0.27,179,500.0
.scottys_art.,1,0.11,0.85,0.04,1,0.04,148,118.0
berndawgler  ohyouknowx,1,0.11,1.43,1.4,1,1.4,47,70.0
BepTunes,1,0.11,40.0,0.75,2,1.5,25,5.0
alevis adrops,2,0.22,200.0,2.25,2,4.5,38,1.0
Epic Thundercat V2,1,0.11,12.5,0.0,1,0.0,4,8.0
TheWebMason WhiteList,1,0.11,5.0,0.06,1,0.06,20,20.0
Postcards from a distant dream,1,0.11,100.0,0.05,11,0.55,11,11.0
etcha's editions,1,0.11,6.25,0.111,1,0.111,14,16.0
KP PRIMATES Official,2,0.22,4.42,0.07,20,1.4000000000000001,116,453.0
the sph3res,1,0.11,0.28,0.3491873,1,0.3491873,337,358.0
Alevis Originals,1,0.11,40.0,0.0,2,0.0,4,5.0
JakNFT Mints,4,0.43,400.0,0.04,4,0.16,213,1.0
The Awakening Mint Pass,2,0.22,18.67,0.1,45,4.5,87,241.0
Dalton Mannerud,1,0.11,0.68,0.9,1,0.9,90,147.0
MoonCatPop,1,0.11,0.29,0.04,2,0.08,143,678.0
digitalbrush1/1,1,0.11,12.5,0.0,1,0.0,8,8.0
Rainforests Collection,1,0.11,100.0,0.0,1,0.0,1,1.0
Broken Backgrounds,1,0.11,0.37,0.15,1,0.15,187,267.0
Simplicity Doll,1,0.11,10.53,0.19,2,0.38,2,19.0
l3en Collection,1,0.11,100.0,0.0,1,0.0,1,1.0
KREEPTURE,2,0.22,44.44,0.16,4,0.64,176,9.0
Goons of Balatroon,2,0.22,0.02,0.2,2,0.4,3064,9696.0
Liquids 1/1,1,0.11,0.99,0.15,1,0.15,46,101.0
DoomCatRescue,2,0.22,0.66,0.0,34,0.0,1251,5170.0
Abandoned Mooncats,1,0.11,20.0,137.0,1,137.0,4,5.0
Nomad Blvd | Mint Pass,1,0.11,50.0,0.1,1,0.1,164,2.0
Magnum by Thrush Holmes,1,0.11,0.1,0.02,1,0.02,373,999.0
Bored Ape Tattoo Shop,1,0.11,0.47,0.05,1,0.05,102,215.0
Spooky Boys Country Club | by HolyGhost,1,0.11,0.01,0.01,1,0.01,6040,13000.0
Billionaire Coyote Cartel,1,0.11,0.05,0.09,1,0.09,462,2222.0
TINY-83,2,0.22,0.21,0.01,2,0.02,593,965.0
Crocs League,1,0.11,0.02,0.0,1,0.0,1731,4444.0
YondoMondo,1,0.11,0.12,0.0,2,0.0,603,1702.0
ABOMINATIONS.IO,1,0.11,0.06,0.02,2,0.04,555,3085.0
Rekt Racoons,1,0.11,0.14,0.02,2,0.04,651,1454.0
Bones Club,1,0.11,0.06,0.01,2,0.02,1536,3609.0
CrazyCyberBunny,1,0.11,0.18,0.0,3,0.0,347,1625.0
Etherpoems: Spoken Word,1,0.11,0.62,0.05,1,0.05,74,160.0
Eminem,2,0.22,0.12,0.09,4,0.36,419,3357.0
Tokyo Trees,1,0.11,0.09,0.03,1,0.03,410,1120.0
Photos From My Past,1,0.11,2.94,0.05,2,0.1,35,68.0
0x132de8eb971134a79e5875945be9928e20b953b6,1,0.11,33.33,0.0,1,0.0,3,3.0
Voxxt Primal,1,0.11,0.08,0.0,2,0.0,526,2498.0
Pepe Universe (Gen 1),1,0.11,0.08,0.01,2,0.02,872,2631.0
Wasder Mystery Boxes,1,0.11,0.11,1.4,1,1.4,937,952.0
Pixel Vampire Syndicate,1,0.11,0.18,0.01,5,0.05,1528,2826.0
Mask Billionaire Club,1,0.11,0.03,0.01,1,0.01,2121,3333.0
Apes-R-Us,1,0.11,0.05,0.06,4,0.24,3626,8425.0
Toodle Loot Bag,1,0.11,0.57,0.0,3,0.0,164,527.0
There is no right side up,1,0.11,6.67,0.0,1,0.0,7,15.0
Fashion Hat Punks,1,0.11,0.28,0.05,2,0.1,67,715.0
Dirty S3 Enoki,1,0.11,10.0,0.0,1,0.0,10,10.0
Everything Is Everything NYC,1,0.11,2.75,1.0,3,3.0,75,109.0
Wabipunks,1,0.11,0.01,0.0,1,0.0,1185,9024.0
Wrapped Etherization,2,0.22,0.74,0.39,2,0.78,122,270.0
Art Banditz X LT,3,0.32,5.0,0.2,3,0.6000000000000001,40,60.0
