name,owners_with_asset_in_project,percent_of_owners_with_asset_in_project,percent_owned,project_floor,total_assets_owned,total_project_floor,total_num_owners,total_supply
ETHUSDNFT,1,0.11,3.33,0.01,1,0.01,6,30.0
Layer-2 Pepe,1,0.11,1.16,0.9,1,0.9,82,86.0
World of Ethereum Trophies,1,0.11,25.0,48.0,1,48.0,13,4.0
Non Fungible Tulips,1,0.11,0.83,1.0,1,1.0,37,120.0
One Dot,1,0.11,9.09,0.15,1,0.15,4,11.0
LP07,2,0.22,3.45,1.5,2,3.0,57,58.0
Daily Dips,1,0.11,2.56,0.05,1,0.05,21,39.0
Rainbows,2,0.22,10.0,11.0,3,33.0,20,30.0
The Anesidora Group,1,0.11,2.94,0.2,1,0.2,27,34.0
Yotta,1,0.11,12.5,0.75,1,0.75,8,8.0
BEEPLE - GENESIS COLLECTION,1,0.11,0.98,70.0,1,70.0,46,102.0
Palette Season,1,0.11,8.33,0.01,1,0.01,5,12.0
The People's Potato by Second Realm,1,0.11,14.29,0.0,1,0.0,691,7.0
Big Naza,1,0.11,15.0,0.02,3,0.06,39,20.0
Squiggly,2,0.22,5.0,55.0,5,275.0,54,100.0
Elektra Genesis,1,0.11,25.0,100.0,2,200.0,13,8.0
EXPERIMENTS IN CREATION,1,0.11,5.0,0.0,1,0.0,16,20.0
Mxnsters,2,0.22,8.7,45.0,2,90.0,22,23.0
Wandering Souls by Jeyram,3,0.33,26.32,0.0,5,0.0,48,19.0
METACITZN STUDIOS,2,0.22,0.87,0.18,5,0.8999999999999999,343,578.0
CryptoFoxes Origins,3,0.33,0.91,0.33,8,2.64,346,880.0
PixelDoors,2,0.22,0.15,0.0,4,0.0,1024,2664.0
MaxonBollocks,2,0.22,0.39,0.02,15,0.3,974,3888.0
BYOKey,2,0.22,200.0,2.12,2,4.24,208,1.0
PissPunks,3,0.33,0.49,0.01,49,0.49,1851,9999.0
Barn Owlz Dino Palz,1,0.11,0.1,0.01,2,0.02,839,2014.0
Fast Food Fast Food Punks,1,0.11,1.0,0.0069,2,0.0138,8,200.0
A Tribute to Gxng Yxng,1,0.11,100.0,0.03,1,0.03,21,1.0
LINLIN Fingers Crossed,1,0.11,3.33,0.01,1,0.01,13,30.0
Fast Food McApes,2,0.22,0.8,0.0,2,0.0,146,249.0
ImposterPunk,1,0.11,0.56,0.0005,2,0.001,55,359.0
abosketch,1,0.11,5.0,0.04,1,0.04,10,20.0
Thx Pxls,1,0.11,50.0,0.0,2,0.0,2,4.0
STARBOYY,1,0.11,1.89,0.02,1,0.02,41,53.0
Circle Cool Cats,2,0.22,3.0,1.5,3,4.5,12,100.0
The STARBOT Cards SET*,1,0.11,25.0,0.0,2,0.0,4,8.0
real shapes,2,0.22,3.0,81.0,3,243.0,53,100.0
Neon Human,1,0.11,0.99,0.01,1,0.01,48,101.0
RedMeaw,1,0.11,0.63,0.01,1,0.01,69,158.0
White Wolf by Paeristar,2,0.22,1.08,0.01,2,0.02,85,185.0
xoxo skull,1,0.11,0.53,0.1,1,0.1,116,188.0
Grissandy Miscellaneous,1,0.11,2.22,0.01,1,0.01,392,45.0
Mindful Fox,2,0.22,2.63,0.1,7,0.7000000000000001,103,266.0
Chibi Doge,1,0.11,11.11,0.05,1,0.05,67,9.0
THAIGHOST,1,0.11,0.53,0.01,1,0.01,111,189.0
Plaster People.,1,0.11,1.79,0.02,1,0.02,25,56.0
Curated Meme Collection,1,0.11,16.67,0.01,1,0.01,161,6.0
KIU ART,2,0.22,0.19,0.0,3,0.0,214,1555.0
D'EVOLs,2,0.22,3.25,3.0,4,12.0,89,123.0
PSYCH0FLOWERS V1,1,0.11,5.0,8.0,1,8.0,18,20.0
CopyCats,1,0.11,0.98,0.01,1,0.01,38,102.0
CryptoSamis,1,0.11,0.2,0.01,1,0.01,83,501.0
Crypto Dolphins,1,0.11,2.17,0.1,1,0.1,259,46.0
LAMEX,3,0.33,0.15,1.0,3,3.0,2004,2004.0
Ely Genesis Collection,1,0.11,20.0,0.03,1,0.03,258,5.0
Syndicate Dynasty,1,0.11,1.69,89.3,1,89.3,14,59.0
Syndicate 893,1,0.11,0.17,0.62,1,0.62,443,579.0
Lonely Shadows: Shadow Mint Passes,3,0.33,100.0,0.15,3,0.44999999999999996,85,3.0
IMMORTALZ - Ambary Assassins,1,0.11,0.02,0.03,1,0.03,1825,4517.0
IMMORTALZ - Ambary Orbs,1,0.11,0.02,0.0,1,0.0,2170,4516.0
ARTface,1,0.11,0.01,0.02,1,0.02,1434,14357.0
Loopy Cups,1,0.11,0.03,0.01,1,0.01,1113,3633.0
NFTBOY: Consoles,4,0.44,0.41,0.01,6,0.06,863,1452.0
NFTBOY: Bored Ape Racers,4,0.44,0.29,0.01,8,0.08,891,2777.0
Rosko & Friends,2,0.22,1.25,0.07,4,0.28,250,320.0
sunilpatel Collection,1,0.11,100.0,0.0,1,0.0,1,1.0
MODE - Members Only Digital Ecosystem,1,0.11,1.41,0.0,1,0.0,64,71.0
Sergs,2,0.22,0.32,0.02,2,0.04,307,632.0
CryptoSergs,2,0.22,0.41,0.14,2,0.28,281,490.0
Headscapes,2,0.22,1.63,0.1,4,0.4,83,246.0
Dadenza Genesis,1,0.11,10.0,0.15,1,0.15,4,10.0
Phases Of The Moon Volume 1,1,0.11,3.45,0.5,1,0.5,27,29.0
SHIBAS WOW!,2,0.22,1.24,0.07,2,0.14,60,161.0
Su Squares,1,0.11,0.25,0.09,25,2.25,468,10000.0
The Skull Collection by Amy Karle,1,0.11,5.0,1.3,1,1.3,32,20.0
Genji Gang,1,0.11,0.17,0.01,1,0.01,213,577.0
p1xelfool,2,0.22,37.5,2.0,6,12.0,10,16.0
Des Monsters,2,0.22,6.52,99.99,3,299.96999999999997,36,46.0
Duck Frens,1,0.11,0.2,0.05,2,0.1,173,1000.0
Digitrope,1,0.11,25.0,0.0,1,0.0,3,4.0
POST V3,1,0.11,8.33,0.0,1,0.0,3,12.0
Cody Cobb - Eons,1,0.11,3.12,0.0,1,0.0,15,32.0
PROJECT K V2,1,0.11,25.0,0.0,1,0.0,2,4.0
Machine Hallucinations - NYC,1,0.11,0.1,1.94,1,1.94,335,1000.0
Meg Thorpe 1-200,2,0.22,2.92,0.42,4,1.68,80,137.0
IFICE,2,0.22,1.39,0.1,13,1.3,144,934.0
Adam Lister Studio,1,0.11,0.1,0.04,1,0.04,298,1000.0
FRUIT RANGERS,1,0.11,3.7,0.02,1,0.02,21,27.0
Cool Doods Collection,2,0.22,0.68,0.0,16,0.0,339,2353.0
Lost in Japan V2,2,0.22,44.44,0.49,4,1.96,5,9.0
Woodles V2,2,0.22,1.71,0.0,119,0.0,961,6969.0
Ape Punks NFT,1,0.11,0.64,0.01,5,0.05,373,777.0
Ten Ghosts and a Church,1,0.11,9.09,0.99,1,0.99,11,11.0
Uncluttered Sobriety,1,0.11,6.67,0.2,1,0.2,12,15.0
processed (art): manifest,1,0.11,0.47,0.04,1,0.04,104,213.0
Scribble Pops,1,0.11,1.23,0.11,1,0.11,12,81.0
MONTREAL.AI,1,0.11,0.18,0.32,1,0.32,210,556.0
Chum Chums NFT,2,0.22,0.17,0.08,4,0.32,1058,2292.0
PaperHandsGame,3,0.33,0.23,0.05,6,0.30000000000000004,670,2643.0
One In Ten Thousand,1,0.11,0.02,0.0,1,0.0,4,4536.0
NOOBPUNKS NFT,1,0.11,0.77,0.0,12,0.0,271,1561.0
MegaVolt Records,1,0.11,33.33,0.04,1,0.04,74,3.0
WHNFT by Waffle Frens,2,0.22,0.53,0.02,7,0.14,381,1317.0
Babystarlords,2,0.22,0.64,0.0,15,0.0,596,2337.0
Artifex Experiences,2,0.22,133.33,0.25,4,1.0,53,3.0
Flamigoz,1,0.11,0.8,0.0,4,0.0,245,500.0
Dont Burn MEME,1,0.11,33.33,0.05,1,0.05,416,3.0
GENESIS IDOL,1,0.11,0.38,2.7,1,2.7,77,264.0
Guest Artist Open Edition by Mad Rabbits Riot Club,1,0.11,0.09,0.02,2,0.04,1022,2325.0
Satoshis Legions Presale Tokens,1,0.11,33.33,0.01,1,0.01,750,3.0
This Shard Does Not Exist,1,0.11,0.19,0.08,1,0.08,245,520.0
VirtualLoot,1,0.11,1.59,0.0,1,0.0,63,63.0
Traitsniffer,1,0.11,1.9,0.43,2,0.86,91,105.0
Infludenza,1,0.11,2.0,0.05,1,0.05,6,50.0
Synesthesia Collective,2,0.22,0.54,0.0,6,0.0,584,1110.0
Flight Club : An Aerial Experience by Misshattan,1,0.11,3.33,0.3,1,0.3,28,30.0
SpiroFlakes by Alexander Reben,5,0.55,0.59,0.03,6,0.18,747,1024.0
PUCK gifts,1,0.11,50.0,0.2,1,0.2,2,2.0
GLUEWAVE,1,0.11,2.95,0.24,18,4.32,74,611.0
Non Fungible Frens,1,0.11,0.3,0.07,3,0.21000000000000002,378,1001.0
Just Backgrounds,2,0.22,2.34,0.1,6,0.6000000000000001,100,256.0
Milkman - Fantasia,1,0.11,100.0,0.01,1,0.01,62,1.0
AKKARA1,1,0.11,1.1,0.05,1,0.05,29,91.0
3D-Crusaders,1,0.11,4.34,0.0,15,0.0,114,346.0
My Banana Fucko,1,0.11,1.02,0.01,20,0.2,400,1955.0
3D Gutter Cats,1,0.11,3.33,0.03,1,0.03,20,30.0
Numbed Duck,1,0.11,4.32,0.03,15,0.44999999999999996,157,347.0
Genesis Shiba Army,1,0.11,3.32,0.03,12,0.36,72,361.0
Seed Sounds,1,0.11,100.0,0.2,1,0.2,2,1.0
MeowBits Collection,1,0.11,1.44,0.33,3,0.99,71,209.0
VoxBits,1,0.11,2.35,0.02,4,0.08,45,170.0
MELTED FACES,2,0.22,100.0,0.07,2,0.14,146,2.0
Crypto Minis,1,0.11,0.05,0.0,1,0.0,465,2000.0
ambatambb,1,0.11,6.25,0.5,1,0.5,16,16.0
Alisha Anglin Art,1,0.11,1.15,0.15,1,0.15,45,87.0
Mulligan,1,0.11,0.6,0.09,1,0.09,87,167.0
lush_render,1,0.11,0.47,0.015,2,0.03,280,423.0
frankxtown V2,1,0.11,1.35,0.08,2,0.16,110,148.0
CitizensOfTheOrb,1,0.11,10.53,0.05,2,0.1,17,19.0
kodone,1,0.11,0.57,0.07,1,0.07,147,174.0
johnwingfield,1,0.11,3.57,0.35,1,0.35,24,28.0
wgm_v,1,0.11,2.94,0.5,1,0.5,30,34.0
Frankie_Sutera,1,0.11,4.17,0.1,1,0.1,20,24.0
1999flyboy,1,0.11,3.62,0.01,5,0.05,84,138.0
crzikrn,1,0.11,2.59,0.3,3,0.8999999999999999,72,116.0
parrott_ism,1,0.11,1.8,0.09,2,0.18,86,111.0
Jon Burgerman,1,0.11,0.07,0.1,1,0.1,225,1451.0
Dada Collectible,2,0.22,0.22,0.2,5,1.0,449,2258.0
Worldwide Webb Items,1,0.11,1.9,2.0,6,12.0,214,315.0
CryptoWeebs,1,0.11,4.17,10.0,3,30.0,56,72.0
SPACEMONKEY WORLD,2,0.22,11.11,0.48,2,0.96,81,18.0
Enlightened Owl Council,1,0.11,1.18,0.05,2,0.1,86,169.0
Pastel Dreaming,1,0.11,9.09,0.1,1,0.1,5,11.0
BLOCKRUNRS_NFT,2,0.22,1.04,0.01,4,0.04,188,385.0
Autistic Blocks,2,0.22,1.92,0.03,2,0.06,12,104.0
bysarahwanka,1,0.11,8.0,0.02,2,0.04,13,25.0
Art by Gabe Weis,1,0.11,1.85,0.32,2,0.64,600,108.0
Flow Fields GenArt,1,0.11,0.16,0.0,2,0.0,558,1250.0
Dogdles NFT,1,0.11,0.2,0.0,3,0.0,823,1480.0
Time Atlas 🌐 by Paolo Tonon,2,0.22,1.68,0.05,4,0.2,185,238.0
Brian NFTS Collection By Braindom,1,0.11,0.04,0.15,2,0.3,1959,5000.0
DonutShop,2,0.22,0.06,0.02,3,0.06,3507,5432.0
Chosen Ones Honorary Collection,1,0.11,33.33,0.0,1,0.0,3,3.0
Bored  Apes  Into  The  Metaverse Collab,1,0.11,3.12,0.03,1,0.03,14,32.0
BITMEN  -  EVOWARE,1,0.11,100.0,0.25,1,0.25,13,1.0
Galaxy Bored Ape Club,1,0.11,18.18,0.04,4,0.16,19,22.0
Web3Wordle,2,0.22,3.22,1.0,11,11.0,52,342.0
Rich_Koala,1,0.11,4.69,0.09,3,0.27,18,64.0
Dogg on it: Death Row Mixtape Vol.     1,1,0.11,23.81,0.0503,5,0.2515,5,21.0
Support Children in Ukraine NFT,1,0.11,0.43,0.0,1,0.0,4,233.0
One Love Edition - Elispri,1,0.11,100.0,0.01,1,0.01,42,1.0
Clix Finance Membership Pass,1,0.11,1.2,0.0,1,0.0,21,83.0
The Snowball,1,0.11,2.13,0.0,1,0.0,38,47.0
faat coi fish,2,0.22,0.9,0.2,2,0.4,11,222.0
Mc DonaIds,1,0.11,100.0,0.1,1,0.1,17,1.0
RareMint Master Collection,1,0.11,0.96,0.0,1,0.0,19,104.0
InvisibIe Friends  Official,1,0.11,4.35,0.04,1,0.04,18,23.0
Bullish Bunnies,2,0.22,1.37,0.04,5,0.2,79,364.0
EGO FOX,1,0.11,0.07,0.018,1,0.018,443,1374.0
$Lit Survivors,1,0.11,100.0,0.0,1,0.0,116,1.0
The High Apes Club (Official),1,0.11,0.05,0.07,1,0.07,483,2070.0
Paris HiIton NFT,1,0.11,3.85,87.0,1,87.0,21,26.0
Coniun  Pass,1,0.11,20.0,0.1,1,0.1,11,5.0
MLB OFFICIAL,1,0.11,3.85,65.0,1,65.0,21,26.0
BORED APE FLORAL GUCCl,1,0.11,1.56,0.04,1,0.04,16,64.0
HB Antwerp-Signum,1,0.11,3.85,87.0,1,87.0,21,26.0
Bond on the Moon,1,0.11,3.7,65.5,1,65.5,22,27.0
Dogg on it: Death   Row Mixtape Vol. 1,1,0.11,4.76,0.04,2,0.08,21,42.0
Ass You Wish,1,0.11,0.7,0.02,2,0.04,79,286.0
ADlDAS-METAVERSE-OFFlCAlL,1,0.11,3.45,90.0,1,90.0,23,29.0
Dogg on it: Death Row Mixtape Vol1,1,0.11,3.12,0.03,1,0.03,27,32.0
Project Swind 1/1,1,0.11,14.29,30.0,1,30.0,5,7.0
UglySweaters Specials OFFICIAL,1,0.11,100.0,0.25,1,0.25,69,1.0
lmaginary Ones OfficiaI,1,0.11,4.55,0.1,1,0.1,24,22.0
ADlDAS FOR PRADA,1,0.11,3.85,85.0,1,85.0,21,26.0
0xAzukiv2,3,0.33,11.11,0.0,12,0.0,24,108.0
Dogg on it: Death Row Mixtape VoI . 1,1,0.11,2.82,0.01,2,0.02,49,71.0
Rugged Sharks Yacht Club,1,0.11,2.0,0.01,1,0.01,6,50.0
www.imaglnaryones.com,1,0.11,100.0,0.2,3,0.6000000000000001,21,3.0
Versace_,1,0.11,3.85,86.0,1,86.0,21,26.0
LITizen 2: Marin Marireis,2,0.22,0.4,0.03,2,0.06,499,500.0
Done332211,1,0.11,100.0,0.04,1,0.04,9,1.0
Super Porsche,1,0.11,3.85,82.0,1,82.0,21,26.0
Braindom Official Nft,1,0.11,3.85,88.8,1,88.8,21,26.0
Ukraine Fundraiser NFT,1,0.11,3.85,83.0,1,83.0,21,26.0
Saving Ukraine Official,1,0.11,3.7,45.7,1,45.7,22,27.0
CryptoNobles Honorary,1,0.11,11.11,0.5,1,0.5,8,9.0
~gm vibes~,1,0.11,6.67,0.0,1,0.0,2,15.0
Midlife NFT,2,0.22,0.15,0.0,3,0.0,398,1995.0
0xStarCatchers DAO,1,0.11,3.45,0.0,3,0.0,34,87.0
Bored Ape  Statues,1,0.11,1.35,0.01,1,0.01,29,74.0
Halmoni Hair,1,0.11,5.56,0.0,1,0.0,7,18.0
mfer coin hodlers,1,0.11,0.02,0.008,1,0.008,12,4422.0
FABO | BEHIND MASKS,1,0.11,10.0,0.02,1,0.02,16,10.0
SHIBELON,1,0.11,0.81,0.4,1,0.4,69,124.0
GayPutin,1,0.11,0.1,0.005,1,0.005,6,1004.0
CryptoFamers,1,0.11,5.0,0.0,1,0.0,14,20.0
Random Character Collection,1,0.11,100.0,1.0,1,1.0,5,1.0
Virtuous NFTs - Signals,1,0.11,0.26,0.02,1,0.02,226,379.0
TIME | Collection,1,0.11,100.0,1.0,2,2.0,27,2.0
Views of Liverpool,1,0.11,1.12,0.1,1,0.1,4,89.0
Alter Ego by Philippe Pasqua,1,0.11,1.01,1.5,1,1.5,58,99.0
Flowers for Friends,1,0.11,100.0,0.0,1,0.0,3,1.0
Tembo Guardians Genesis,1,0.11,0.33,0.1,1,0.1,94,301.0
Honorary Hot Dougs,1,0.11,4.17,0.0,1,0.0,24,24.0
Crooked Cops NFT,2,0.22,6.45,0.1,2,0.2,30,31.0
Holy Moly Pandas,1,0.11,0.97,0.05,1,0.05,91,103.0
Azuki X ColorPencil,2,0.22,0.0,0.2,0,0.0,2,2.0
Meta Divinities,1,0.11,11.11,0.0,4,0.0,14,36.0
Farting lamas,1,0.11,6.25,0.2,1,0.2,3,16.0
Valentine's Game,2,0.22,1.38,0.01,8,0.08,191,579.0
- Do Not Buy -,2,0.22,9.52,0.0,4,0.0,9,42.0
Dom Qwek Editions,1,0.11,2.67,0.999,2,1.998,64,75.0
Ethereum Genesis Block Collection,1,0.11,20.0,0.0,1,0.0,4,5.0
Stars of Stilton,1,0.11,10.0,0.0,1,0.0,8,10.0
Cyber-Expressionism series,1,0.11,0.65,0.1,1,0.1,7,154.0
Actual Genesis,2,0.22,2.24,0.12,3,0.36,58,134.0
Crypto Girl Collectables,1,0.11,0.12,0.05,1,0.05,187,860.0
Year of the Tiger - Official,1,0.11,1.82,0.0,1,0.0,4,55.0
nOob by GMVerse.studio,1,0.11,0.24,0.02,2,0.04,251,833.0
Karafuru Honoraries,1,0.11,2.5,666.0,1,666.0,38,40.0
In The Beginning There Was $LIT,1,0.11,33.33,0.02,1,0.02,242,3.0
SuperBowl LVI Shorts,1,0.11,1.79,0.25,1,0.25,1,56.0
CYBAPE,1,0.11,0.06,0.0,1,0.0,6,1630.0
The Shark Mob GoldenAge,2,0.22,106.45,0.04,33,1.32,33,31.0
Unfoldrian by Adam Swaab,1,0.11,1.14,0.6,1,0.6,71,88.0
StatuetteArt,1,0.11,100.0,0.0,1,0.0,80,1.0
NFT Performance,1,0.11,0.65,0.05,1,0.05,6,153.0
SoLucky Cats,1,0.11,1.2,0.055,1,0.055,55,83.0
MCArtist Surprise,1,0.11,16.67,0.02,1,0.02,128,6.0
CosmicCockr,1,0.11,9.09,0.0,1,0.0,3,11.0
BEARBRICKS NFT,1,0.11,4.55,0.2,1,0.2,11,22.0
Stoner Ape CIub I SAC,1,0.11,6.67,0.16,1,0.16,9,15.0
The Evolution of the Oval Office,1,0.11,5.0,1.98,1,1.98,10,20.0
Meta Masks NFT Collection,1,0.11,0.14,0.02,1,0.02,316,738.0
Cool DoodleMori Frens (OFFICIAL),1,0.11,3.03,0.0,1,0.0,22,33.0
Noumena AI Florals,1,0.11,4.35,2.0,1,2.0,15,23.0
INNOCENTCATS NFT,2,0.22,0.03,0.1,3,0.30000000000000004,2228,9025.0
Non-Fragment-Token,1,0.11,1.0,0.65,1,0.65,18,100.0
Lightbody by Alex Grey,1,0.11,0.36,0.28,1,0.28,182,275.0
Pixel Chihuahuas-Season 1,1,0.11,0.31,0.0,2,0.0,22,640.0
TrumpDAO.,1,0.11,1.0,0.666,1,0.666,4,100.0
Scrooge Mcduck Artist Tribute,1,0.11,14.29,0.0,1,0.0,3,7.0
XCOPIED,1,0.11,1.45,0.06,1,0.06,48,69.0
Vibe Apes,2,0.22,15.05,0.03,31,0.9299999999999999,37,206.0
Punk X Official,1,0.11,0.03,0.11,1,0.11,331,3067.0
gm - a Medici Quest,1,0.11,0.94,0.0222,1,0.0222,3,106.0
KO Kings Collector Series,1,0.11,0.46,0.02,1,0.02,27,219.0
StarbucksNFT,1,0.11,1.01,0.1,1,0.1,8,99.0
Emojinftclub,1,0.11,14.29,0.0,1,0.0,4,7.0
Funny Money NFT,1,0.11,0.06,0.1776,1,0.1776,2,1777.0
The Blackverse NFT,1,0.11,0.2,0.02,1,0.02,4,500.0
CRYPTOPOLY WEALTH CLUB #TCPWC,1,0.11,0.05,0.05,1,0.05,728,1995.0
MSQRD,1,0.11,100.0,0.25,2,0.5,3,2.0
Clash of Dragonz Official,1,0.11,0.1,0.02,6,0.12,2790,6078.0
Bullfrug Mutant Club,2,0.22,4.55,23.0,2,46.0,41,44.0
IlluminatiNFT Illuminaries,3,0.33,10.71,2.0,3,6.0,25,28.0
Wulfz Honoraries,1,0.11,100.0,0.0,1,0.0,1,1.0
yes we caaan,1,0.11,3.33,0.02,4,0.08,6,120.0
Honorary Daydreamers by Mediumboy,1,0.11,25.0,0.0,1,0.0,3,4.0
Jerf Music,1,0.11,100.0,1.9,1,1.9,2,1.0
MotleySpiders,2,0.22,1.85,0.03,2,0.06,5,108.0
Nouns Jump,1,0.11,1.92,0.0,1,0.0,24,52.0
Nouns in the Metaverse,1,0.11,0.45,1e-05,1,1e-05,10,220.0
Los Gatoz,1,0.11,0.02,0.16,1,0.16,3,5256.0
GangsterGoose-NFT,1,0.11,3.12,0.03,2,0.06,39,64.0
Fortune and Frame,1,0.11,14.29,0.0,1,0.0,7,7.0
NFL Collection 1-632,1,0.11,0.16,0.0009,1,0.0009,2,632.0
STENCIL CRYPTO FACE,1,0.11,14.29,0.0,1,0.0,5,7.0
META INVASION P2E,1,0.11,0.42,0.02,1,0.02,140,236.0
Sk8ers NFT,1,0.11,0.11,0.01,1,0.01,199,901.0
Crazy Little Monsters,1,0.11,0.19,0.00025,1,0.00025,15,516.0
Wulfz Official,1,0.11,0.01,0.1,1,0.1,996,7915.0
Experi-Mental,1,0.11,1.72,0.05,1,0.05,11,58.0
The Meta Rich Collection,2,0.22,0.15,0.01,2,0.02,836,1298.0
Scifidivas,1,0.11,0.56,0.0,1,0.0,10,179.0
Rare Panthers,2,0.22,0.7,0.03,6,0.18,437,860.0
Degenerate Granny Official,1,0.11,0.03,0.025,1,0.025,1507,3600.0
Honorary Ancient Gods,1,0.11,7.14,0.0,1,0.0,14,14.0
Lucid Paths,2,0.22,0.2,0.02,2,0.04,593,1000.0
LunaLactiaTown,1,0.11,9.09,0.0,1,0.0,3,11.0
CryptAxx Guitars,1,0.11,0.98,0.15,1,0.15,45,102.0
Basic Bored Ape Club,4,0.44,0.15,0.01,15,0.15,4622,10000.0
Kidrobot Zodiac,1,0.11,11.11,0.01,2,0.02,28,18.0
SecretFrog,1,0.11,0.0,0.0,0,0.0,0,0.0
BITDAWGS,1,0.11,0.09,0.02,1,0.02,271,1129.0
Three_Kings,1,0.11,33.33,0.0,1,0.0,2,3.0
Extinction of colours,2,0.22,50.0,0.01,2,0.02,3,4.0
Poolboys Metatourism Honorary,1,0.11,25.0,0.0,1,0.0,4,4.0
BitFrenchie,2,0.22,0.08,0.01,2,0.02,1041,2465.0
MACA POP the Cocker PORTRAIT,1,0.11,2.0,69.0,1,69.0,4,50.0
Enriched voxels,1,0.11,50.0,0.07,1,0.07,22,2.0
Galaxy Metaverse,1,0.11,0.01,0.03,1,0.03,25,10000.0
Fears Through Figures,1,0.11,10.0,0.08,1,0.08,2,10.0
Neo Tokyo Season 2 - Private Party,1,0.11,1.39,1.0,1,1.0,9,72.0
Afterparty MintPass,1,0.11,0.26,4.25,1,4.25,179,386.0
COSMOSTONES,1,0.11,2.94,0.02,1,0.02,13,34.0
surfs up collection,1,0.11,18.18,0.0002,2,0.0004,5,11.0
Decentralized Renaissance,1,0.11,10.0,0.0,1,0.0,7,10.0
GANoadz,1,0.11,0.96,0.089,1,0.089,11,104.0
The Cyclops Monkey Club,1,0.11,0.02,0.01,1,0.01,4226,6666.0
Crypto Whale Foods,1,0.11,3.03,0.00123,1,0.00123,4,33.0
Webzee's World,1,0.11,0.23,0.06,1,0.06,195,438.0
Mintonian Society,1,0.11,0.02,0.23,2,0.46,620,9999.0
Lambda Miners Club,1,0.11,0.35,0.015,1,0.015,6,286.0
Kidrobot King Ether Dunny,1,0.11,16.67,0.01,1,0.01,48,6.0
X-Consoles by 0xnft,1,0.11,0.1,0.95,1,0.95,49,1000.0
Papillon by Philippe Pasqua,1,0.11,12.5,1.8,1,1.8,72,8.0
Dracula&Associates,1,0.11,3.23,0.08,1,0.08,19,31.0
The Borgs,1,0.11,5.0,0.1,1,0.1,9,20.0
Elements - One of One,1,0.11,0.85,1.0,1,1.0,2,118.0
AI Haiku,1,0.11,1.82,0.0,1,0.0,23,55.0
TheFreeNipples Collection,1,0.11,100.0,0.0,1,0.0,1,1.0
Ratewallet,1,0.11,33.33,0.005,1,0.005,6,3.0
Poolboys Metatourism,1,0.11,0.46,0.02,1,0.02,66,216.0
MetaCrons,1,0.11,50.0,2.0,1,2.0,24,2.0
mandalaeth,1,0.11,50.0,0.008,1,0.008,2,2.0
Generative art from my Brain,1,0.11,2.94,0.13,1,0.13,16,34.0
NFTboyz by Trickerz,1,0.11,1.28,0.02,1,0.02,47,78.0
Real Dickbutts,1,0.11,1.45,0.1,1,0.1,11,69.0
Untitled Photographs,1,0.11,8.33,0.25,1,0.25,4,12.0
alcoolclub,1,0.11,4.65,0.03,2,0.06,3,43.0
Dancing Stars in Universe,1,0.11,16.67,0.02,1,0.02,2,6.0
Dreamy Geeks Genesis,1,0.11,0.78,0.0673,2,0.1346,106,256.0
PlebPunks,3,0.33,0.27,0.01,7,0.07,1279,2628.0
MintArt,1,0.11,25.0,0.05,1,0.05,2,4.0
Calligraphy and Lettering,1,0.11,100.0,0.1,1,0.1,1,1.0
MetaCars.io,1,0.11,5.0,0.01,1,0.01,3,20.0
Honorary Imps by SuperNfty,1,0.11,1.56,15.0,1,15.0,62,64.0
Gn Collection,1,0.11,50.0,0.0,1,0.0,2,2.0
Baboon Brigade,1,0.11,0.12,0.02,1,0.02,338,819.0
Worm.City,1,0.11,0.36,0.03,1,0.03,110,280.0
ChromeBlocks,1,0.11,0.84,0.25,1,0.25,4,119.0
Duckstown's Finest,1,0.11,7.69,0.01,1,0.01,2,13.0
CryptoSlothz by Moure,1,0.11,0.79,0.01,1,0.01,22,127.0
Sonar_Team Collection,1,0.11,100.0,0.0,1,0.0,1,1.0
BUDZProject,1,0.11,14.29,0.0,1,0.0,2,7.0
DigiRappers,1,0.11,1.01,0.15,1,0.15,2,99.0
KryptoGangsters,1,0.11,0.3,0.1,1,0.1,165,334.0
MUTANT PUNKS CITY,2,0.22,1.0,0.02,36,0.72,1705,3609.0
Neon Society OG,1,0.11,1.56,0.022,1,0.022,46,64.0
Experiences by Laith Safa,1,0.11,18.0,0.95,9,8.549999999999999,33,50.0
Vanity by Philippe Pasqua,1,0.11,50.0,2.0,3,6.0,65,6.0
Ghost in the Machine by AIIV,2,0.22,0.69,0.1,2,0.2,181,291.0
Abstract Essentials,1,0.11,7.69,0.07,1,0.07,4,13.0
DEAD DROP by JakNFT,2,0.22,7.69,1.5,2,3.0,22,26.0
Cryptorastas Stories,1,0.11,25.0,4.2,1,4.2,4,4.0
The Olympics,1,0.11,25.0,0.01,1,0.01,21,4.0
Hideout Trailers,1,0.11,5.56,4.2,1,4.2,18,18.0
Tenacious Tigers,1,0.11,0.27,0.01,4,0.04,364,1482.0
Honorary MAND0-ONE,1,0.11,25.0,0.0,1,0.0,4,4.0
Crypto Art Mesh,1,0.11,3.85,0.5,1,0.5,7,26.0
"GM, 365.",1,0.11,0.68,0.04,1,0.04,15,148.0
MintMe,1,0.11,0.25,0.0,1,0.0,127,400.0
Night animals,1,0.11,11.11,0.08,1,0.08,8,9.0
SkullJunkies,1,0.11,0.48,0.03,1,0.03,91,209.0
SuperMan.Eth,1,0.11,0.1,0.03,1,0.03,277,1000.0
Moonboy Society,1,0.11,8.33,0.0,1,0.0,10,12.0
