name,owners_with_asset_in_project,percent_of_owners_with_asset_in_project,percent_owned,project_floor,total_assets_owned,total_project_floor,total_num_owners,total_supply
The Phantone Project,2,0.22,6.0,0.2,6,1.2000000000000002,61,100.0
Look Labs 420 Buds,2,0.22,0.02,0.12,4,0.48,646,19694.0
Sweetheartz NFT,1,0.11,0.69,0.089,1,0.089,115,145.0
FROZEN Nifty Portal (DEPRECATED),4,0.43,400.0,0.0,4,0.0,919,1.0
Reebok x NST2,1,0.11,0.33,0.1,1,0.1,217,300.0
Tiny Kingdoms,5,0.54,0.17,0.01,7,0.07,1638,4096.0
Lushsux-VR001,1,0.11,0.98,0.2,1,0.2,64,102.0
Royal Ceramic Club,2,0.22,0.12,0.01,6,0.06,2023,5000.0
Rickstro Frens,3,0.33,0.09,0.01,8,0.08,2512,9196.0
[LEGACY EDITION] Whelps,5,0.54,0.21,0.0,16,0.0,1976,7777.0
Astro Frens,3,0.33,0.05,0.02,5,0.1,3090,9943.0
DO NOT BUY - ONLY BUY FROM OUR POLYGON LISTING,4,0.43,0.21,0.03,16,0.48,1137,7517.0
HashDemons,7,0.76,0.71,0.0,47,0.0,1579,6666.0
Cubism By Ravicon,3,0.33,1.5,1.0,3,3.0,14,200.0
paulinhox Collection,1,0.11,25.0,0.0,1,0.0,2,4.0
Untitled Collection #59801228,2,0.22,15.38,0.0,2,0.0,13,13.0
ShinkeiShoku,1,0.11,11.11,1.2,1,1.2,62,9.0
CHFTY (CHFTY Pizzas),3,0.33,0.14,0.13,4,0.52,1230,2777.0
neuno 'neuCard' Membership,1,0.11,0.19,0.12,1,0.12,455,514.0
BigFatCats NFT,1,0.11,0.43,0.02,1,0.02,126,233.0
Project MIP Network,4,0.43,0.11,0.02,11,0.22,5041,9575.0
Mech Identity Protocol Tickets,1,0.11,14.29,0.01,1,0.01,1844,7.0
Simp Mermaids - NFT,2,0.22,0.22,0.0,6,0.0,1076,2782.0
Tokyo Trees,3,0.33,0.45,0.03,5,0.15,418,1120.0
//CWS. x Ivona Tau,3,0.33,66.67,0.08,4,0.32,126,6.0
Bit Kongz,6,0.65,1.29,0.0,43,0.0,1352,3333.0
Crypto Frens Bar,1,0.11,0.29,0.0,2,0.0,356,682.0
BowerBird Collective,1,0.11,0.83,0.01,9,0.09,194,1088.0
DJENERATES SPIRIT ANIMAL CARDS,1,0.11,0.3,0.03,2,0.06,263,669.0
Purojekuto3333 by Hisoka Gaka,1,0.11,0.23,0.06,5,0.3,561,2190.0
Astro Apes Official,2,0.22,0.21,0.02,2,0.04,378,946.0
OctopuoS,2,0.22,0.25,0.01,4,0.04,702,1600.0
T-Rex Mafia OG,3,0.33,0.15,0.0,12,0.0,2097,7777.0
Museum The White Room,6,0.65,0.83,0.02,40,0.8,2394,4801.0
Doug TenNapel's Eternal Klay,1,0.11,0.07,0.04,2,0.08,1126,2922.0
DJENERATES - CLUB EDITION,3,0.33,0.09,0.03,9,0.27,1868,10000.0
Letter girl-AR,1,0.11,5.0,0.05,1,0.05,82,20.0
Candy Digital,13,1.41,0.14,0.01,67,0.67,10945,48677.0
EtherHeads by Neoc,2,0.22,0.48,0.03,13,0.39,483,2681.0
IamWoman,1,0.11,1.25,0.26,1,0.26,47,80.0
postcards from paradise,7,0.76,1.33,0.1,9,0.9,595,676.0
Strawberry Spiced Genesis Collection,1,0.11,14.29,0.38,6,2.2800000000000002,24,42.0
LATASHA,4,0.43,4.55,1.0,4,4.0,80,88.0
Pussy Riot on Sound.xyz,4,0.43,2.28,0.5,5,2.5,136,219.0
FungiNFT,1,0.11,0.63,0.01,2,0.02,107,315.0
Worst Case by 3LAU - royal,4,0.43,1.8,1.98,6,11.879999999999999,281,333.0
Charles Peterson Grunge Years NFT collection - Classics,2,0.22,6.06,0.35,2,0.7,70,33.0
Fluffy Polar Bears,6,0.65,0.2,0.08,19,1.52,3865,9441.0
CHILL RX,4,0.43,0.13,0.04,13,0.52,3986,9946.0
T-O-S The Other Side,2,0.22,0.03,0.16,3,0.48,1212,8888.0
Drones- Afrodroids,1,0.11,0.63,0.0,28,0.0,788,4413.0
BlankosBlockParty,2,0.22,0.21,0.04,3,0.12,618,1397.0
Council of Kingz Official,1,0.11,0.19,0.18,10,1.7999999999999998,1538,5307.0
Ashley Longshore Roar - Genesis NFT,2,0.22,0.35,0.08,3,0.24,379,862.0
Generascope,6,0.65,0.9,0.44,10,4.4,510,1111.0
Rumble Kong League Curry Flow,2,0.22,0.16,0.04,2,0.08,841,1265.0
Flower Friends Genesis,4,0.43,0.2,0.0,11,0.0,1846,5555.0
Yung Ape Squad Official,7,0.76,0.27,0.02,18,0.36,3064,6643.0
Rumble Kong: Drip Levels,1,0.11,4.17,0.0,1,0.0,17,24.0
Knights of Chain,2,0.22,0.18,0.1,3,0.30000000000000004,261,1650.0
FPB - Old Collection,7,0.76,0.22,0.0,21,0.0,4035,9442.0
JebediahS Collection,1,0.11,100.0,0.0,1,0.0,1,1.0
UnStackedToadz,2,0.22,0.12,0.0,12,0.0,451,9999.0
FIVES GENESIS DNA,4,0.43,0.13,0.04,10,0.4,1863,7954.0
Pigskin Apes,2,0.22,0.08,0.0,7,0.0,1309,8680.0
Friendly Fractals N,4,0.43,0.29,0.01,6,0.06,985,2100.0
Sidus NFT Heroes,1,0.11,0.02,0.2,1,0.2,1139,5295.0
Friendly Fractals,1,0.11,3.06,0.04,3,0.12,76,98.0
KONG Magazine - Rumble Kong League Derivative,2,0.22,3.03,0.08,3,0.24,92,99.0
Rumble Kong League Sneakers,6,0.65,0.25,0.1,8,0.8,1464,3147.0
KPK Project,2,0.22,1.3,0.25,13,3.25,591,1000.0
Undead Elixirs,1,0.11,33.33,0.0,1,0.0,1267,3.0
Maxigoons NFT,2,0.22,0.13,0.0,9,0.0,1244,7007.0
NFTEye Lifetime Genesis Membership,1,0.11,2.86,3.25,1,3.25,35,35.0
RSS3 Whitepaper,1,0.11,0.05,0.04,1,0.04,1755,2048.0
C-01 Official Collection,3,0.33,0.17,0.14,15,2.1,4953,8888.0
Based Fish Mafia Wire,1,0.11,100.0,0.07,1,0.07,643,1.0
Soul Chip,1,0.11,0.5,0.01,8,0.08,1328,1604.0
Nifkey,2,0.22,0.18,0.0,2,0.0,1105,1105.0
Based Fish Mafia Aquarium,1,0.11,1.75,0.65,1,0.65,46,57.0
GalaXY Kats Universe,2,0.22,0.17,0.05,17,0.8500000000000001,3054,10000.0
Pudgy Halloween,3,0.33,100.0,0.01,3,0.03,1328,3.0
Sonar Moji,3,0.33,1.06,0.04,36,1.44,981,3382.0
Animoca Brands Launchpad,1,0.11,12.5,0.12,1,0.12,785,8.0
KittyCatNFT,2,0.22,0.16,0.0,15,0.0,1535,9177.0
Play Squid NFT - MUST READ DESCRIPTION,3,0.33,0.05,0.0,3,0.0,1898,5529.0
MundaneBunz,3,0.33,0.14,0.0,7,0.0,1366,4878.0
Mad Banana Specials,2,0.22,2.11,0.04,8,0.32,221,379.0
Heroes - WAIWBTNArP,1,0.11,0.1,0.05,1,0.05,869,971.0
Mounts for Adventurers,1,0.11,2.22,0.01,10,0.1,189,450.0
Blue Chip NFT,1,0.11,12.0,0.02,12,0.24,18,100.0
Pudgy Penguins 3D,1,0.11,0.9,0.01,8,0.08,266,888.0
Dapper Space Collective,1,0.11,1.92,0.0,10,0.0,203,521.0
COVIDBots!,1,0.11,0.18,0.0,7,0.0,711,3884.0
RPC NFT Culture,1,0.11,16.67,0.04,1,0.04,518,6.0
COVIDPunks!,6,0.65,0.11,0.01,11,0.11,3856,10000.0
DeFine Collection,1,0.11,6.41,0.0,32,0.0,41,499.0
Running Box Cat,1,0.11,0.27,0.04,1,0.04,204,374.0
PyMons,3,0.33,0.19,0.01,21,0.21,1674,11111.0
Orathai Cat,3,0.33,1.0,0.1,5,0.5,249,500.0
WARHODL Artist Proofs,2,0.22,2.82,0.13,2,0.26,519,71.0
CarloVandeRoer Studio,2,0.22,100.0,0.0,2,0.0,2,2.0
Metamind,2,0.22,1.08,0.07,12,0.8400000000000001,541,1107.0
WizardsNouns,8,0.87,0.93,0.03,11,0.32999999999999996,921,1185.0
Fractional NFTs,4,0.43,15.15,0.05,5,0.25,397,33.0
Ethnology: Series 1,2,0.22,0.87,0.03,7,0.21,265,809.0
Unravelling: Consensus Heartbeats,2,0.22,1.27,0.15,4,0.6,179,315.0
weape24,6,0.65,0.16,0.01,16,0.16,4081,9900.0
GFC Weapon (DO NOT BUY),2,0.22,0.39,0.09,2,0.18,315,507.0
The Worm x Bryan Brinkman,1,0.11,1.0,0.4,1,0.4,97,100.0
Unravelling: Void Attractors,4,0.43,1.58,0.12,9,1.08,214,569.0
RUUMZ,4,0.43,0.79,0.0,28,0.0,1164,3560.0
ShroomBits (ETH),2,0.22,0.45,0.02,4,0.08,246,891.0
Cryptographics Art,4,0.43,2.68,0.11,12,1.32,165,447.0
CAMERA PERSON,1,0.11,0.05,0.0,1,0.0,455,2000.0
Black NFT Art - Rise Token,2,0.22,200.0,0.049,2,0.098,234,1.0
Handjabs Collection,2,0.22,0.34,0.04,2,0.08,224,594.0
HOPPERS,2,0.22,2.5,1.69,3,5.07,75,120.0
Ely Genesis Collection,1,0.11,20.0,0.1,1,0.1,262,5.0
IZAYOI,2,0.22,0.73,0.02,3,0.06,110,409.0
Dream Seeds NFT,2,0.22,1.0,0.02,7,0.14,269,703.0
Syndicate Dynasty,1,0.11,1.69,89.3,1,89.3,14,59.0
Syndicate 893,1,0.11,0.17,0.44,1,0.44,444,579.0
FUR BRAWLS - Super Tigers,1,0.11,0.26,0.02,1,0.02,181,384.0
Mutant-Gorillas,4,0.43,0.11,0.01,10,0.1,1392,8915.0
Animal Society,2,0.22,0.04,0.01,3,0.03,3497,7777.0
MutantCats,3,0.33,0.04,0.18,4,0.72,1539,9999.0
IMMORTALZ - Ambary Assassins,1,0.11,0.02,0.02,1,0.02,1827,4517.0
IMMORTALZ - Ambary Orbs,1,0.11,0.02,0.0,1,0.0,2170,4516.0
ORCZ!,3,0.33,0.06,0.0,5,0.0,2936,8793.0
ARTface,1,0.11,0.01,0.02,1,0.02,1473,13923.0
NotLarvaLads,2,0.22,0.06,0.01,3,0.03,647,4999.0
p-deprecated,1,0.11,3.7,0.1,1,0.1,23,27.0
NFT Basket - PDpuyhEqew,1,0.11,100.0,0.0,1,0.0,1,1.0
NFT Basket - VKqmEpOhKs,1,0.11,100.0,0.0,1,0.0,1,1.0
Prob's Dickbutts,1,0.11,4.35,0.04,1,0.04,75,23.0
CryptoPolz,6,0.65,0.33,0.01,32,0.32,3218,9696.0
The Mop'eds,1,0.11,0.99,1.0,1,1.0,30,101.0
Anatomy Shapes,1,0.11,2.22,0.04,1,0.04,168,45.0
Kenny Beats x Drew Pulig,1,0.11,0.23,0.72,1,0.72,54,426.0
Paul Jackson,1,0.11,0.21,0.2,2,0.4,62,973.0
"Plastikman ""Acid Drop - Sheet One""",1,0.11,20.0,0.65,1,0.65,74,5.0
WhIsBe,2,0.22,0.03,0.5,2,1.0,354,6862.0
Elves of the North Official,3,0.33,0.62,0.001,55,0.055,1824,8888.0
Anonymice Burned,1,0.11,0.11,0.03,2,0.06,360,1839.0
HalloweenBears,2,0.22,0.07,0.0,7,0.0,2499,10000.0
ExtinctPunks,1,0.11,0.04,0.01,1,0.01,744,2648.0
Animaltiverse Collection,1,0.11,0.91,0.05,1,0.05,69,110.0
GEOMETRICFORMS,2,0.22,3.0,1.0,3,3.0,80,100.0
MonsterBuds Genesis,4,0.43,0.05,0.04,6,0.24,3274,11142.0
The Soldiers Of The Metaverse,5,0.54,0.15,0.01,11,0.11,2544,7500.0
Bloot Girls,5,0.54,0.18,0.0016,5,0.008,1210,2774.0
Where do we go from here?,1,0.11,25.0,0.1,1,0.1,43,4.0
Loot (for Zombieland),1,0.11,0.8,0.0,2,0.0,9,250.0
The League Of Sacred Devils,4,0.43,0.16,0.0,16,0.0,3707,10000.0
Greyscale Penguins,1,0.11,0.2,0.18,1,0.18,50,500.0
Punky Pollack Originals,1,0.11,4.35,0.05,1,0.05,7,23.0
KittySupercars,3,0.33,0.39,0.0,6,0.0,712,1526.0
Genesis Glitch,1,0.11,8.33,0.0,2,0.0,17,24.0
April 18,1,0.11,3.23,0.05,1,0.05,25,31.0
24 Pixel Saloon,1,0.11,6.0,0.001,3,0.003,31,50.0
EtherStates,1,0.11,1.23,0.08,1,0.08,60,81.0
Soundscapes by Bobby Yaps,2,0.22,69.23,0.02,9,0.18,52,13.0
Bored Ape Sickpencil,1,0.11,1.89,0.1,1,0.1,57,53.0
Alchemist Crucible v1,2,0.22,0.03,0.02,3,0.06,8084,9850.0
UglySweaters OFFICIAL,1,0.11,2.86,0.12,2,0.24,1505,70.0
Sipherian Flash,1,0.11,0.02,0.13,2,0.26,3774,10000.0
SuperFarm Genesis Series,2,0.22,0.03,0.04,2,0.08,4721,7162.0
Angry Penguins Grotto Gang,1,0.11,0.01,0.0,1,0.0,4640,8682.0
Citrus Kids,1,0.11,0.18,0.0,3,0.0,456,1638.0
Anti Collective,3,0.33,300.0,0.15,3,0.44999999999999996,339,1.0
WagmiTable,5,0.54,10.17,1.0,6,6.0,42,59.0
Loot: Explorers,12,1.3,0.56,0.05,45,2.25,2399,8003.0
Doodled Punks (DUNKS),8,0.87,1.28,0.01,32,0.32,1090,2500.0
Crypto College,2,0.22,1.19,0.32,2,0.64,163,168.0
Stimaes,3,0.33,1.5,0.1,5,0.5,203,333.0
Crypto Mondrian //DARK,2,0.22,2.0,0.2,2,0.4,72,100.0
The Liquid Avatars,2,0.22,2.97,0.0,3,0.0,44,101.0
The Liquid Abstracts,1,0.11,1.0,0.1,1,0.1,62,100.0
3D EtherRock,1,0.11,1.0,0.05,1,0.05,30,100.0
Wired Beast,1,0.11,1.04,0.05,5,0.25,138,480.0
The Holy Pets,1,0.11,0.02,0.04,1,0.04,2623,6660.0
Tokyo Apes,1,0.11,0.05,0.0,4,0.0,833,8087.0
Legoz Mfers,1,0.11,0.28,0.0,5,0.0,100,1810.0
The Golden Orchard of Eris,8,0.87,666.67,0.0,20,0.0,1470,3.0
Larva Karens,2,0.22,0.04,0.0,2,0.0,892,5001.0
Grumpets,1,0.11,0.06,0.02,2,0.04,1482,3600.0
Half Breeds Hybrid Club (HBHC),1,0.11,0.19,0.0,1,0.0,471,516.0
Rare Folk,2,0.22,0.5,0.0,6,0.0,292,1209.0
Prime Kong Planet by PAP,1,0.11,0.01,0.06,1,0.06,5479,9717.0
Eternal Klay Pets,3,0.33,0.68,0.01,8,0.08,205,1180.0
Farina X Budweiser Royalty,1,0.11,0.22,0.03,1,0.03,354,447.0
Crash Test Joyride,9,0.98,1.22,0.05,54,2.7,2168,4444.0
DRP Member,4,0.43,200.0,0.02,4,0.08,1272,2.0
Peaceful Toadz,4,0.43,0.18,0.0,12,0.0,1999,6666.0
PhunkyDoodles,3,0.33,0.14,0.0001,6,0.0006000000000000001,1171,4444.0
BabyToadz By CreatureToadz,4,0.43,0.28,0.06,4,0.24,544,1410.0
Jordi Molla - Masks,3,0.33,0.05,0.03,3,0.09,2168,6658.0
The Panels,7,0.76,3.51,0.08,12,0.96,230,342.0
Unc0vered,1,0.11,0.16,0.01,1,0.01,428,610.0
THORWallet Army,2,0.22,0.1,0.04,2,0.08,1839,2013.0
BlankFaceHaylosPiece3,2,0.22,0.28,0.01,2,0.02,701,711.0
BlankFaceHaylos,2,0.22,0.16,0.0,4,0.0,1288,2466.0
Mini Monkey Mafia,3,0.33,0.14,0.005,7,0.035,1749,5000.0
Pets for Metaverse,2,0.22,0.15,0.0,5,0.0,724,3299.0
AtomicAntzOfficial,1,0.11,0.15,0.03,2,0.06,468,1356.0
The Crypto Trolls,1,0.11,0.11,0.0,2,0.0,424,1770.0
Polar Pals Bobsledding,1,0.11,0.05,0.01,2,0.02,1135,4154.0
FusionApes,4,0.43,0.14,0.04,6,0.24,1696,4201.0
CleverGirls NFT,2,0.22,0.22,0.01,12,0.12,2093,5555.0
The Dead DOTD,1,0.11,0.59,0.0,3,0.0,244,511.0
BlockchainHamstersSquad,1,0.11,0.29,0.04,1,0.04,154,349.0
SleepySloths NFT,1,0.11,0.3,0.01,2,0.02,343,669.0
Lil' Boomies,1,0.11,0.11,0.02,1,0.02,322,893.0
Beats on the Blockchain,2,0.22,5.71,0.1,14,1.4000000000000001,66,245.0
Uniqly Genesis Physical Collection,1,0.11,0.05,0.02,3,0.06,1424,5794.0
Posh Pandas,3,0.33,1.09,0.01,16,0.16,523,1467.0
Spunks,7,0.76,0.22,0.02,22,0.44,1200,10000.0
Museum of Permuted Art x wheatatreat,1,0.11,25.0,0.0,2,0.0,5,8.0
Museum Of Permuted Art,1,0.11,22.22,0.0,2,0.0,7,9.0
The Forever Ever Afters Open Edition by Robson & AK Wregg,1,0.11,2.5,0.0,1,0.0,4,40.0
SoulZ Monogatari,2,0.22,0.06,0.04,5,0.2,4236,7776.0
Do Not Buy! (Old Contract),3,0.33,0.08,0.0009,6,0.0054,4498,7777.0
EtherKois,2,0.22,2.04,0.01,5,0.05,64,245.0
Bankless Locations,1,0.11,25.0,0.06,1,0.06,347,4.0
Howie Doin,1,0.11,8.33,0.0,1,0.0,8,12.0
Imastar,1,0.11,50.0,0.0,1,0.0,6,2.0
Pranksy Rocks,2,0.22,200.0,0.1,2,0.2,172,1.0
ETH-MEN Legacy,1,0.11,14.29,0.05,2,0.1,256,14.0
Shelly Soneja,2,0.22,66.67,0.1,2,0.2,180,3.0
Unicorn Olivia Art,2,0.22,2.78,0.01,2,0.02,181,72.0
DrawWritePlay,2,0.22,33.33,0.1,2,0.2,182,6.0
baron lanteigne,1,0.11,50.0,0.5,1,0.5,11,2.0
Cargo,1,0.11,0.31,0.1,1,0.1,202,327.0
100 Avatar Cards Round 2,1,0.11,1.0,0.05,1,0.05,99,100.0
Happy Birthday Manan,1,0.11,100.0,0.0,1,0.0,1,1.0
DeGheyn Vanitas Marilyn BTC,1,0.11,1.96,0.0,1,0.0,2,51.0
Imac - Pepe,1,0.11,16.67,0.0,1,0.0,3,6.0
Terra Virtua,2,0.22,0.11,0.02,2,0.04,399,1804.0
NonFunGerbils,2,0.22,0.28,0.5,2,1.0,327,702.0
ETH TOWN,3,0.33,0.04,0.04,5,0.2,4162,11487.0
Flowerpatch,5,0.54,0.0,0.0,5,0.0,12074,112779.0
8-bit Tits,3,0.33,4.69,0.05,12,0.6000000000000001,96,256.0
OBJECTZ BY JIMMY,1,0.11,0.25,0.13,1,0.13,183,406.0
CryptoGrotto: Cave Monsters,6,0.65,13.04,0.08,9,0.72,37,69.0
TME V2,1,0.11,16.67,1.0,1,1.0,3,6.0
Pluto Alliance V2,2,0.22,0.05,0.02,5,0.1,4027,10000.0
Fishbowl Heads,2,0.22,0.47,0.02,7,0.14,693,1500.0
The Winkybots,1,0.11,0.06,0.06,6,0.36,3295,10349.0
Crypto-Fish,1,0.11,1.49,0.02,1,0.02,10,67.0
Town Star,4,0.43,1.77,0.01,8,0.08,41332,452.0
Christmas Gambling Apes,1,0.11,0.13,0.22,1,0.22,415,777.0
Gambling Apes,4,0.43,0.08,0.42,6,2.52,3711,7777.0
Crypto Gem Alliance,1,0.11,0.04,0.0,2,0.0,1587,4797.0
Monas,2,0.22,0.06,0.01,3,0.03,1962,5002.0
Garbage Friends officiaI,5,0.54,2.54,18.2,5,91.0,168,197.0
Sunflowers4Ukraine,1,0.11,25.0,0.0,1,0.0,18,4.0
Reisinger Andres,2,0.22,1.0,1.88,2,3.76,23,200.0
Monster Ape Club | MAC,3,0.33,0.04,0.04,3,0.12,4101,7998.0
Open Head NFT,2,0.22,0.24,0.03,7,0.21,1342,2900.0
456 Collectors Club Official by Zevi G,1,0.11,1.94,0.4,25,10.0,371,1286.0
NFT Bored Bunny,3,0.33,0.06,0.06,3,0.18,3720,4999.0
inBetweeners by GianPiero,8,0.87,0.4,0.27,43,11.610000000000001,5668,10776.0
Floor X Creepz,3,0.33,300.0,0.14,3,0.42000000000000004,328,1.0
More Than Gamers | MTG,1,0.11,0.02,0.07,2,0.14,3494,10100.0
The Metapreneurs,2,0.22,0.02,0.09,2,0.18,5658,11111.0
Shiba Social Club Official Collection,3,0.33,0.05,0.04,4,0.16,4946,7777.0
456 Collectors Club Mint Pass,1,0.11,11.11,0.0,5,0.0,20,45.0
Ish's NFT Mktg Playbook,1,0.11,5.0,0.04,1,0.04,142,20.0
METABILLIONAIRE,4,0.43,0.06,0.17,5,0.8500000000000001,3792,7777.0
Metroverse Genesis,3,0.33,0.03,2.2,3,6.6000000000000005,243,10000.0
Lastraums Last Slice,1,0.11,0.4,1.5,1,1.5,193,250.0
Future of Boxing Collection by Jake Paul,1,0.11,0.35,0.18,1,0.18,124,282.0
RTFKT Capsule  Space Drip 1.2,4,0.43,1.72,9.5,6,57.0,208,348.0
RTFKT Creators,2,0.22,15.38,12.9,2,25.8,91,13.0
Andres Reisenger,2,0.22,0.98,25.0,2,50.0,27,205.0
Somnium Space VR,10,1.09,0.35,0.69,20,13.799999999999999,4637,5763.0
"haute,kaleidr.acts.",7,0.76,19.23,1.0,10,10.0,37,52.0
Supreme Kong,1,0.11,0.1,0.48,2,0.96,1119,2000.0
Energy Sketch,2,0.22,2.4,0.18,3,0.54,66,125.0
Party Horses Pregame,2,0.22,0.35,0.01,7,0.07,1533,2000.0
Easter In Quarantine Collection,1,0.11,100.0,0.0,1,0.0,1,1.0
Andy Gadiel's NFT Collection,1,0.11,50.0,0.169,1,0.169,7,2.0
SpeakerHeads Vol. 1,3,0.33,0.76,0.02,5,0.1,323,655.0
SpeakerHeads Vol. 0xG3N3S1S,3,0.33,1.29,0.05,4,0.2,206,310.0
Eights Universe,2,0.22,0.33,0.0,3,0.0,332,900.0
Rambling On,1,0.11,22.22,0.0,2,0.0,6,9.0
The Boondock Build,1,0.11,20.0,0.0,1,0.0,53,5.0
Jay Blakesberg x Jerry Garcia,1,0.11,25.0,0.0,1,0.0,9,4.0
The Mirror-Verse: The Counsel Pass,1,0.11,7.14,0.0,1,0.0,12,14.0
Buildoors Materials,1,0.11,0.11,0.0,1,0.0,288,942.0
Unikong Official,1,0.11,0.1,0.02,1,0.02,574,999.0
Fresh Fools,2,0.22,0.07,0.06,4,0.24,2051,5756.0
AD Trainers,1,0.11,0.1,0.02,1,0.02,429,999.0
Drakoids (Series 0),2,0.22,1.0,0.0,5,0.0,206,500.0
"I Like You, You're Weird",6,0.65,0.26,0.09,26,2.34,4896,10000.0
Vizmesh Frames (FRM),1,0.11,0.16,0.08,1,0.08,183,644.0
Genesis Penguins NFT,1,0.11,0.6,0.02,60,1.2,1568,10000.0
Shades Of You NFT,3,0.33,0.14,0.01,10,0.1,2372,7000.0
FRENLY FLYZ,1,0.11,0.02,0.01,1,0.01,1198,4009.0
OLD COLLECTION DO NOT TRADE,1,0.11,0.02,0.01,1,0.01,1177,4012.0
Digi Dragonz VX,1,0.11,0.04,0.0,1,0.0,941,2631.0
LIQUID METAL by TRIPLE SIX,2,0.22,0.05,0.01,3,0.03,2433,6666.0
Cosmodinos Omega,3,0.33,0.12,0.08,11,0.88,4273,8888.0
The Squishiverse NFT,4,0.43,0.07,0.11,6,0.66,1717,8888.0
Ethlizards,4,0.43,0.2,1.84,10,18.400000000000002,1550,5050.0
DOODLE ROOMS,2,0.22,0.02,0.01,2,0.02,2197,9998.0
Egg Heads Club,1,0.11,0.03,0.05,1,0.05,1641,3499.0
Hedgies,4,0.43,0.23,0.92,6,5.5200000000000005,1565,2554.0
CATGIRL ACADEMIA,2,0.22,0.22,0.0,15,0.0,1038,6969.0
Wealthy Ape Social Club,4,0.43,0.53,0.02,41,0.8200000000000001,2514,7777.0
Trust the process and enjoy the ride,3,0.33,300.0,0.02,3,0.06,289,1.0
Yeti Town NFT,1,0.11,0.02,0.03,1,0.03,1317,4444.0
GossApe Girl Official,4,0.43,0.33,0.06,23,1.38,3322,7000.0
Ancient Warriors Empire,1,0.11,0.04,0.02,1,0.02,1077,2815.0
Southside City Real Estate,3,0.33,0.27,0.06,3,0.18,330,1111.0
Fudders,1,0.11,0.11,0.04,7,0.28,2814,6464.0
Ascended NFT Official,5,0.54,0.1,0.05,9,0.45,4304,8888.0
LordSocietyNFT Official,1,0.11,0.01,0.0,1,0.0,5169,7777.0
MTM Characters,3,0.33,0.47,0.08,17,1.36,903,3579.0
Yaasmyn Fula - The Untold Story of Tupac Amaru Shakur & Yaki Kadafi Fula,2,0.22,0.5,0.03,5,0.15,560,1004.0
The Founding Fudders,1,0.11,0.19,0.01,1,0.01,135,520.0
KRISALIS - The Official Page,12,1.3,4.3,0.03,344,10.32,1138,8000.0
The Miners Club,2,0.22,1.15,0.02,51,1.02,444,4444.0
Mecha Chaotic: Bedlam,3,0.33,0.14,0.04,5,0.2,1461,3619.0
Fish Game - Official,1,0.11,0.12,0.0,2,0.0,682,1600.0
Jamil GS - Genesis Collection,1,0.11,1.27,0.05,3,0.15000000000000002,106,237.0
Gold Hunt Game,3,0.33,0.03,0.01,13,0.13,1526,40001.0
Chic Cow&Bullzz Collection (SWAPPED TO POLYGON),1,0.11,0.62,0.01,5,0.05,262,801.0
Guppy Gang,2,0.22,0.06,0.11,5,0.55,1637,8001.0
Dopey Ducklings,1,0.11,0.1,0.01,2,0.02,850,2044.0
Quilts on-chain,5,0.54,0.33,0.01,13,0.13,1255,4000.0
Bad Baby Dinos,2,0.22,0.05,0.14,4,0.56,1846,7780.0
The Space Cats,5,0.54,0.71,0.0,71,0.0,2349,9999.0
BlackInBackKat,2,0.22,0.16,0.0,7,0.0,1412,4435.0
Gone to Mars,2,0.22,0.37,0.0,4,0.0,689,1089.0
Moose Trax,2,0.22,0.02,0.01,2,0.02,943,9998.0
Sad Monke Companions,1,0.11,0.52,0.0,17,0.0,748,3297.0
Froggies Beginnings,2,0.22,0.15,0.0,6,0.0,1592,4096.0
StackedToadz,5,0.54,0.37,0.01,11,0.11,649,2999.0
Lady KILLAz,1,0.11,0.08,0.01,8,0.08,3104,9971.0
ZombieToadz,1,0.11,0.34,0.02,19,0.38,1681,5554.0
Geomes,2,0.22,0.6,0.01,12,0.12,480,2000.0
UninterestedUnicorns,4,0.43,0.1,0.13,7,0.91,1317,6899.0
Vault Of Gems,2,0.22,0.42,0.0,20,0.0,1905,4807.0
Ether Street Cemetery,1,0.11,0.39,0.0,1,0.0,142,258.0
BlootElves' Hell,3,0.33,0.54,0.05,8,0.4,387,1487.0
OnChain Wine,2,0.22,0.3,0.01,3,0.03,604,1000.0
The Non-Human Artwork Project,1,0.11,0.36,0.08,1,0.08,139,277.0
Nobody .,2,0.22,0.16,0.02,5,0.1,1235,3210.0
Bad Bunnies NFT,9,0.98,0.47,0.04,26,1.04,1917,5500.0
Project moved V3,1,0.11,0.15,0.01,1,0.01,330,666.0
Origins by PixelGan,1,0.11,1.0,1.2,1,1.2,67,100.0
unicornsmoved,4,0.43,0.12,0.01,8,0.08,2411,6900.0
H3ADCASES,2,0.22,0.27,0.0,3,0.0,364,1111.0
GenHall,4,0.43,0.22,0.04,6,0.24,758,2721.0
Unusual Whales,7,0.76,0.53,0.02,37,0.74,3344,6969.0
WeMint Washington,3,0.33,0.04,0.0,4,0.0,3733,10000.0
Loot (a Residence Card),1,0.11,0.11,0.02,2,0.04,393,1830.0
Once Upon A Time Project,4,0.43,0.29,0.0,14,0.0,1104,4903.0
Epic Eagles,4,0.43,0.13,0.01,10,0.1,3825,7676.0
Barefoot Parrots Island,9,0.98,0.47,0.04,59,2.36,3450,12555.0
Deed,1,0.11,1.04,0.01,18,0.18,363,1730.0
MONSTER MOB,4,0.43,0.33,0.0,26,0.0,1699,7777.0
Baby Llama Chemistry Labs,1,0.11,50.0,0.0,1,0.0,1962,2.0
