name,owners_with_asset_in_project,percent_of_owners_with_asset_in_project,percent_owned,project_floor,total_assets_owned,total_project_floor,total_num_owners,total_supply
FLUIDPIXELS,2,0.22,45.0,0.5,9,4.5,9,20.0
Niftydudes,2,0.22,0.2,0.18,2,0.36,387,1024.0
The Sandbox,49,5.29,0.45,1.98,775,1534.5,20464,172983.0
10KTF Gucci Grail,71,7.66,2.56,1.05,109,114.45,3040,4253.0
Wrapped Etherization,2,0.22,0.74,0.64,2,1.28,122,270.0
Pepsi Mic Drop,7,0.76,0.48,0.54,9,4.86,1207,1861.0
My Curio Cards,35,3.78,440.0,0.32,132,42.24,4961,30.0
ABSOLUTELY DO NOT MINT,69,7.44,5.48,0.18,205,36.9,1263,3743.0
ZenAcademy,76,8.2,3950.0,0.2,79,15.8,5274,2.0
Gutter Punks Flyer - Cool Cats,73,7.87,1.87,0.06,186,11.16,5391,9941.0
fRiENDSiES,23,2.48,1.17,0.31,115,35.65,3865,9855.0
KEVolution,1,0.11,0.22,0.0,10,0.0,728,4493.0
ETHTerrestrials,6,0.65,1.19,0.06,51,3.06,812,4269.0
3LAND INVENTORY,31,3.34,3100.0,0.2,31,6.2,5033,1.0
GNSS by MGXS,6,0.65,1.0,0.84,10,8.4,985,1004.0
howlmfers,1,0.11,0.14,0.0,10,0.0,724,6969.0
3Landers,34,3.67,1.14,1.7,114,193.79999999999998,5616,10000.0
KaraApe,3,0.32,1.87,0.0,104,0.0,607,5556.0
Karafuru,10,1.08,0.29,2.89,16,46.24,3676,5554.0
FomoApesV2,1,0.11,1.94,0.02,10,0.2,67,515.0
Repeat Offenders (PVNKS.com),4,0.43,0.21,0.03,14,0.42,1779,6666.0
RichSadCat NFT,1,0.11,0.09,0.01,2,0.02,935,2342.0
rekt | fees.wtf,30,3.24,0.35,0.0,30,0.0,8507,8607.0
MetaDoge2D,1,0.11,0.02,0.0,1,0.0,1172,4603.0
Le Anime by toomuchlag,3,0.32,0.43,0.04,37,1.48,949,8701.0
OnChainTarzan,11,1.19,0.7,0.0,54,0.0,2838,7682.0
Toy Boogers Special Editions,37,3.99,1175.0,0.01,47,0.47000000000000003,5613,4.0
TIMEPieces x Robotos,51,5.5,550.0,0.01,55,0.55,7538,10.0
Swampverse,8,0.86,0.36,0.2,35,7.0,4305,9599.0
Uncool Cats NFT,9,0.97,0.44,0.01,31,0.31,2664,6969.0
Non-Fungible Fungi Collection,8,0.86,0.47,0.12,45,5.3999999999999995,3486,9587.0
OctoHedz Reloaded,2,0.22,0.2,0.01,16,0.16,1920,8001.0
BlackInBackKat,2,0.22,0.16,0.0,7,0.0,1411,4435.0
TIMEPiece Community,24,2.59,0.66,0.02,32,0.64,2642,4837.0
Dirtybird Flight Club,8,0.86,0.14,0.01,13,0.13,3571,9090.0
ETHEREALS WTF,3,0.32,0.04,0.01,5,0.05,3925,12345.0
Trashcans NFT,1,0.11,1.0,0.04,10,0.4,196,1005.0
ZED Pass - NASCAR,1,0.11,100.0,0.2,1,0.2,732,1.0
cMyKatz,1,0.11,0.1,0.01,10,0.1,491,10000.0
Northern Guilds - Guild of Thor,7,0.76,0.26,0.03,26,0.78,2921,9999.0
Ethemerals (MERALS),1,0.11,0.1,0.04,1,0.04,250,1001.0
S2TM Space Pass - Season 1,4,0.43,0.34,0.01,17,0.17,1511,5000.0
Origins NFT,12,1.29,400.0,3.1,12,37.2,857,3.0
OnChain Seasides,6,0.65,0.6,0.02,20,0.4,1448,3309.0
Axur FNF,1,0.11,50.0,0.0,1,0.0,21,2.0
Raini: The Lords Of Light - Card Packs,6,0.65,0.91,0.02,65,1.3,1169,7140.0
Claylings,6,0.65,0.27,0.14,11,1.54,2167,4040.0
Two-Faced Punks,1,0.11,0.25,0.0,5,0.0,749,2000.0
Mooncake Gift,3,0.32,0.2,0.01,3,0.03,965,1508.0
OctoLordz,2,0.22,50.0,0.05,2,0.1,161,4.0
The Gaussian Protocol,4,0.43,0.11,0.0,10,0.0,1890,8888.0
NiftyStonks,24,2.59,9.31,0.08,31,2.48,303,333.0
H3ADCASES,2,0.22,0.27,0.0,3,0.0,364,1111.0
The Project URS,5,0.54,0.08,0.02,8,0.16,3650,9983.0
Fewmans,7,0.76,0.07,0.0,7,0.0,5050,9349.0
Heroes of Evermore,8,0.86,1.9,0.02,190,3.8000000000000003,2111,10000.0
OneDayPunks | One Per Wallet,9,0.97,0.09,0.01,9,0.09,9984,10000.0
Frontier Game,22,2.37,183.93,0.05,103,5.15,7188,56.0
LoFiSkylines,8,0.86,1.14,0.0,38,0.0,1283,3333.0
Based Fish Mafia,3,0.32,0.34,0.05,34,1.7000000000000002,2422,10000.0
NFT Siblings Avatars,14,1.51,0.89,0.04,90,3.6,2845,10100.0
LONDON GIFT by POB,15,1.62,0.34,0.04,30,1.2,2744,8888.0
BIG BUCKS,4,0.43,0.45,0.03,4,0.12,363,888.0
Metaverse HQ,20,2.16,2000.0,3.0,20,60.0,1335,1.0
Crappy Dogecoin Doodles,3,0.32,18.18,0.04,4,0.16,370,22.0
Parallel Alpha,49,5.29,143.96,0.0,763,0.0,44446,530.0
Gutter Punks - WoWG,69,7.44,0.98,0.015,183,2.745,9368,18732.0
Gutter Clones,8,0.86,0.87,0.55,30,16.5,2116,3458.0
INFINITE PRESSURE by Chuck Anderson,2,0.22,3.03,10.0,3,30.0,61,99.0
Ash Chapter Two: Metamorphosis,21,2.27,1.35,0.25,87,21.75,2796,6450.0
Murakami.Flowers Seed,30,3.24,3000.0,8.98,30,269.40000000000003,2112,1.0
the Universe Machine by Joshua Davis / PrayStation,38,4.1,14.18,0.23,39,8.97,222,275.0
Tom Sachs: Rocket Factory - Rockets,21,2.27,5.63,4.9,37,181.3,414,657.0
The Seekers,19,2.05,0.66,0.1,314,31.400000000000002,6003,47891.0
World of Women Galaxy,83,8.95,0.98,1.35,205,276.75,11028,20892.0
Deep Journeys,28,3.02,7.6,0.19,38,7.22,338,500.0
TEOPEMA,21,2.27,4.31,0.04,30,1.2,381,696.0
🎵 Fake Feelings,42,4.53,16.6,0.04,166,6.640000000000001,565,1000.0
Brain Loops,50,5.39,7.7,0.23,77,17.71,586,1000.0
ClipMatrix Creatures,22,2.37,9.6,0.04,48,1.92,331,500.0
Ayla Editions,3,0.32,300.0,0.24,3,0.72,104,1.0
JR - Can Art Change the War?,2,0.22,0.19,0.15,2,0.3,794,1072.0
Juicebox Frens,13,1.4,2.45,0.11,171,18.81,2833,6969.0
Benji Bananas : Membership Pass,7,0.76,700.0,0.2,7,1.4000000000000001,1931,1.0
"If It Smells, Spark A Match!",2,0.22,4.44,0.0,2,0.0,45,45.0
The Revival Divas at a BK Street Fair in 2217,1,0.11,100.0,0.0,1,0.0,1,1.0
Phto. Exhibit,4,0.43,3.98,0.05,7,0.35000000000000003,295,176.0
I am Kevin,4,0.43,1.26,0.0,28,0.0,619,2222.0
Obey Make Art Not War Ukraine,17,1.83,1700.0,0.19,17,3.23,2073,1.0
Time Owes Me Rest Again,1,0.11,16.67,0.0,1,0.0,4,6.0
Lobby3 Membership Token,7,0.76,0.49,0.02,7,0.14,768,1419.0
Fridgits,1,0.11,0.3,0.04,5,0.2,263,1688.0
Meme VIP,3,0.32,0.45,0.07,16,1.12,676,3555.0
Mad Pups Black History Month Drop,2,0.22,2.5,2.0,2,4.0,15,80.0
THE TOKS,3,0.32,0.24,0.01,18,0.18,1495,7532.0
tubby cats by tubby collective,32,3.45,0.5,0.36,100,36.0,9483,20000.0
OG Juicebox Frens,3,0.32,0.72,0.27,3,0.81,391,416.0
Pepegremlins,2,0.22,2.47,0.0,2,0.0,79,81.0
DeSante Records,2,0.22,4.76,0.05,3,0.15000000000000002,30,63.0
Forever Apes Rise,1,0.11,0.78,0.03,7,0.21,358,893.0
RELICS Season 1,3,0.32,0.84,0.09,9,0.8099999999999999,491,1066.0
Strong Hair,5,0.54,5.0,30.0,5,150.0,65,100.0
SuperTripNexus,1,0.11,60.0,0.36,3,1.08,49,5.0
RTFKT - MNLTH,92,9.92,9200.0,6.95,92,639.4,9054,1.0
TOKYO PUNKS by SABET,53,5.72,2.14,0.08,104,8.32,2784,4850.0
GizmosDayOut,2,0.22,2.53,0.0,2,0.0,79,79.0
Melancholia Lane,1,0.11,16.67,0.0,1,0.0,5,6.0
Metaburps by bullxndr,1,0.11,25.0,0.04,1,0.04,18,4.0
My Homies in Dreamland,10,1.08,0.3,0.02,31,0.62,5068,10420.0
Cosmic Reef by Leo Villareal,16,1.73,3.42,0.9,35,31.5,376,1024.0
Canvas by Felt Zine,2,0.22,0.8,0.06,4,0.24,212,500.0
Peaceful Toadz,4,0.43,0.18,0.0,12,0.0,2000,6666.0
EnterDAO Sharded Minds,16,1.73,1.0,0.07,50,3.5000000000000004,1587,5000.0
flooredApe Access,10,1.08,0.51,0.02,23,0.46,2142,4519.0
Sunrise Art,2,0.22,2.06,0.0,2,0.0,48,97.0
Ben Mezrich Project - Meme Stock Collection,41,4.42,1.33,0.04,80,3.2,3600,6000.0
ZORBS by ZORA,54,5.83,0.33,0.01,188,1.8800000000000001,32685,56741.0
LinksDAO,49,5.29,1.03,0.37,94,34.78,5280,9090.0
Metalink #Metamint,9,0.97,1.27,0.6,9,5.3999999999999995,671,707.0
CANYON CASTATOR V3,1,0.11,10.0,0.0,1,0.0,10,10.0
Chi Modu - The Second Drop,7,0.76,4.41,0.04,30,1.2,263,680.0
Van Minion,2,0.22,1.1,0.06,9,0.54,331,818.0
Acrocalypse,13,1.4,0.49,0.7,51,35.699999999999996,3594,10419.0
DEGENERATE/REGENERATE,45,4.85,1.46,0.07,108,7.5600000000000005,4270,7400.0
Interleave Genesis,10,1.08,0.37,0.06,32,1.92,2290,8547.0
JPG PEOPLE by Debbie Tea,33,3.56,1.82,0.01,162,1.62,4563,8888.0
merge.,36,3.88,0.15,0.27,36,9.72,9376,24809.0
MistleToadz by GREMPLIN,37,3.99,2.93,0.04,118,4.72,1846,4021.0
ROOFTOPS.,2,0.22,3.95,1.25,3,3.75,65,76.0
CHAOS Urs Fischer,2,0.22,1.74,567.0,2,1134.0,41,115.0
Nuclear Nerds of the Accidental Apocalypse,20,2.16,1.88,0.34,169,57.46,3531,8999.0
Punk69,3,0.32,0.82,0.0,41,0.0,570,5000.0
CROAKZ by McGill!,17,1.83,0.8,0.04,56,2.24,3606,6996.0
Organized Disruption by Joshua Davis / PrayStation,8,0.86,1.2,0.06,12,0.72,571,1000.0
Scoundrels by Kristy Glas,14,1.51,1.51,0.02,31,0.62,919,2047.0
MidnightBreeze,21,2.27,0.77,0.6,54,32.4,3359,6969.0
mono no aware by ixnayokay,8,0.86,3.38,0.08,14,1.12,220,414.0
SBS Genesis Card,4,0.43,0.25,0.05,16,0.8,2066,6330.0
VV Editions,8,0.86,0.76,0.02,10,0.2,1117,1320.0
MoodRollers by Lucas Zanotto,13,1.4,0.82,0.36,41,14.76,2810,5000.0
Paths by Darien Brito,12,1.29,5.74,0.14,30,4.2,313,523.0
Verisart,1,0.11,2.27,0.03,1,0.03,37,44.0
Vortex by Jen Stark,21,2.27,2.3,0.47,23,10.809999999999999,578,1000.0
Worldwide Webb Land,44,4.75,0.86,1.4,82,114.8,4786,9508.0
Dream capsules,35,3.78,5.49,0.09,55,4.95,587,1001.0
Golden Future by Brendan North,2,0.22,200.0,0.11,2,0.22,174,1.0
Ghostbusters: Afterlife Traps,3,0.32,0.4,0.02,3,0.06,711,750.0
UnBearable Bears,6,0.65,1.48,0.1,18,1.8,668,1218.0
Primera by Mitchell and Yun,1,0.11,0.25,0.38,1,0.38,227,400.0
House Plants by Felt Zine,2,0.22,0.39,0.02,6,0.12,543,1540.0
FEWOCiOUS x ComplexCon,2,0.22,200.0,0.75,2,1.5,298,1.0
CityDAO Citizenship,16,1.73,533.33,0.69,16,11.04,5002,3.0
LGND,7,0.76,0.49,0.08,11,0.88,641,2230.0
Gremlins X Brinkman,2,0.22,2.78,0.0,2,0.0,72,72.0
Universal Poetry,4,0.43,2.04,0.0,4,0.0,195,196.0
Oni Ronin: Ascension,9,0.97,0.26,0.02,11,0.22,1981,4155.0
HeadDAO,4,0.43,0.04,0.07,4,0.28,1086,10000.0
Party Degenerates,34,3.67,1.29,0.25,129,32.25,3566,9999.0
Endless Nameless by Rafaël Rozendaal,14,1.51,4.8,0.4,48,19.200000000000003,574,1000.0
HUXLEY Comics,24,2.59,0.75,0.21,208,43.68,3552,27788.0
Bored Ape Ladies Collective,3,0.32,9.52,0.08,6,0.48,274,63.0
Gone to Mars,2,0.22,0.37,0.0,4,0.0,689,1089.0
Creepy Creams: Alpha Wave,2,0.22,0.13,0.19,2,0.38,374,1510.0
Genzee,2,0.22,0.04,0.06,4,0.24,2912,9957.0
NFT Affirmations,9,0.97,0.81,0.01,26,0.26,1796,3208.0
CryptoMories,21,2.27,0.61,0.58,61,35.379999999999995,5271,10000.0
10KTF Stockroom,50,5.39,921.43,0.15,129,19.349999999999998,3264,14.0
The Forgotten Runes Infinity Veil,9,0.97,900.0,3.68,9,33.120000000000005,428,1.0
TIMEPiece Minting Passes,38,4.1,0.39,0.01,48,0.48,10739,12405.0
INSTITUT,1,0.11,1.08,0.2,1,0.2,32,93.0
Nifty League DEGENs,14,1.51,0.29,0.47,29,13.629999999999999,3262,9899.0
MultiverseVM,15,1.62,0.61,0.37,49,18.13,2183,7998.0
CryptoMutts,12,1.29,1.69,0.03,169,5.069999999999999,2231,10000.0
MonsterBuds Genesis,3,0.32,0.04,0.03,5,0.15,3271,11150.0
Stampu,13,1.4,100.0,0.03,40,1.2,1434,40.0
Cryptobiotica,3,0.32,6.93,0.25,7,1.75,30,101.0
Stoner Cats Posters,3,0.32,0.75,0.01,14,0.14,808,1873.0
GM!,3,0.32,1.86,0.04,3,0.12,257,161.0
The Waq Waq Island Manuscript,2,0.22,133.33,0.1,8,0.8,213,6.0
SuperTripLand,2,0.22,43.75,1.15,7,8.049999999999999,88,16.0
Joe Tamponi: Trading Cards,3,0.32,8.62,0.02,5,0.1,335,58.0
Adam Bomb Squad,58,6.26,0.74,0.44,184,80.96,8626,24999.0
Maneki Gang,4,0.43,0.54,0.02,61,1.22,2169,11358.0
The Fadogizmo Collection,2,0.22,2.67,0.0,2,0.0,75,75.0
Waifu Warriors,4,0.43,0.56,0.08,17,1.36,738,3011.0
9021Collective,6,0.65,0.66,0.0,36,0.0,1440,5496.0
HeavenComputer,48,5.18,3.5,0.1,272,27.200000000000003,2852,7777.0
Slumboginis,7,0.76,0.51,0.0,51,0.0,2294,9999.0
Apes Of Space,3,0.32,0.09,0.03,9,0.27,5235,10000.0
The Wanderers,31,3.34,0.57,0.13,51,6.63,4259,8887.0
Lucha Libre Knockout,2,0.22,0.1,0.02,10,0.2,3164,10000.0
SKINS / Muses,2,0.22,8.0,30.0,2,60.0,19,25.0
Common Ground by Scott Strazzante,1,0.11,1.67,0.2,1,0.2,9,60.0
Lumps World,4,0.43,1.0,0.45,5,2.25,276,500.0
Jenkins the Valet: The Writer's Room,44,4.75,1.35,1.54,94,144.76,3045,6942.0
RAC Membership,5,0.54,2.5,0.5,5,2.5,192,200.0
Blazed Cats,8,0.86,0.76,0.01,76,0.76,3282,9951.0
Ape Harbour Dinghies,13,1.4,1.2,0.0,34,0.0,1214,2834.0
Ape Harbour Yachts,14,1.51,0.78,0.03,61,1.8299999999999998,2522,7777.0
Bored Ape Comic,22,2.37,1.21,0.03,121,3.63,2673,9999.0
TBAC,20,2.16,530.0,0.8,53,42.400000000000006,1730,10.0
FuckCashGrabs,16,1.73,0.9,0.0,45,0.0,1889,5000.0
Pancho and Moncho,2,0.22,3.7,0.05,8,0.4,106,216.0
Astraglade-v0,1,0.11,2.33,0.05,1,0.05,42,43.0
Lucky Maneki,7,0.76,0.6,0.01,86,0.86,3107,14218.0
Forgotten Runes Wizards Cult,35,3.78,2.45,2.45,230,563.5,2822,9393.0
3D BAYC derivatives by Zullup,2,0.22,6.0,20.0,3,60.0,41,50.0
Gone to Mars [OLD CONTRACT] - Please send your tokens back to the contract,1,0.11,2.7,0.25,1,0.25,16,37.0
Async Music,7,0.76,2.88,0.04,26,1.04,968,902.0
Artifex,14,1.51,2.17,0.08,79,6.32,743,3644.0
Nametag: Genesis,15,1.62,0.52,0.12,26,3.12,2102,4991.0
blank_cards,1,0.11,100.0,1.0,1,1.0,36,1.0
Petra Cortright - Room,3,0.32,2.31,1.3,7,9.1,158,303.0
Non Fungible Toys,1,0.11,100.0,0.0,1,0.0,50,1.0
Sights,20,2.16,6.19,0.05,31,1.55,328,501.0
SuperTripShorts,1,0.11,33.33,0.0,1,0.0,3,3.0
Sevens Genesis Grant,1,0.11,0.58,1.0,1,1.0,147,173.0
the#boi,7,0.76,10.71,0.8,9,7.2,498,84.0
Dreamscapes,28,3.02,13.66,0.4,69,27.6,293,505.0
Sabet,10,1.08,5.91,0.2,11,2.2,1108,186.0
kenny schachter,1,0.11,1.11,1.0,1,1.0,23,90.0
The Creation,2,0.22,1.09,6.99,2,13.98,73,183.0
Confluence,47,5.07,11.07,0.08,111,8.88,605,1003.0
Async Art,11,1.19,0.63,0.01,26,0.26,1156,4151.0
JOYWORLD JOYs,1,0.11,0.77,77.0,1,77.0,53,130.0
Decentraland Wearables,11,1.19,0.09,0.01,64,0.64,10619,71563.0
Decentraland,16,1.73,0.05,3.0,51,153.0,6930,97407.0
SuperWorld,2,0.22,0.77,0.15,128,19.2,3277,16574.0
Genesis,41,4.42,14.97,2.99,75,224.25000000000003,374,501.0
COLORPENCIL X AZUKI,60,6.47,4.07,0.0,203,0.0,3564,4992.0
ColorPencil Club X BAYC,81,8.74,3.35,0.0,268,0.0,5317,8001.0
Gutter Punks Flyer - BAYC,93,10.03,2.94,0.09,294,26.459999999999997,6375,9999.0
Moonlings NFT Official,28,3.02,2.32,0.03,232,6.96,3169,10000.0
Zxdiacs - A Ghxsts Collection,12,1.29,129.17,5.3,31,164.29999999999998,430,24.0
PUNKS 2: LONE-STAR Collector's Edition,11,1.19,2.0,0.23,15,3.45,722,749.0
Bounty Games,4,0.43,1.62,0.02,39,0.78,781,2413.0
The Alien Doogle,5,0.54,0.21,0.02,21,0.42,3138,9988.0
Midnight Munchies,1,0.11,3.1,0.01,25,0.25,350,806.0
The Awakening Comic,4,0.43,0.73,0.0,73,0.0,4612,9999.0
Rare Shoe,3,0.32,1.12,0.05,26,1.3,998,2327.0
Resurrectables,3,0.32,100.0,0.05,4,0.2,401,4.0
DeadHeads Vessels,3,0.32,2.79,0.18,30,5.3999999999999995,577,1076.0
Staked DeadHeads,3,0.32,1.85,0.0,27,0.0,470,1458.0
Ninjalerts Lifetime License,9,0.97,900.0,0.2,9,1.8,1025,1.0
GENAI Official,3,0.32,2.62,0.09,21,1.89,460,803.0
Refractions,92,9.92,1362.5,0.04,109,4.36,6435,8.0
BullsOnTheBlock Evo,4,0.43,1.23,0.06,77,4.62,1903,6268.0
Nightkids Fearless Token,12,1.29,850.0,0.0,17,0.0,1960,2.0
Pixel Galaxies by PixelGan,3,0.32,1.33,0.04,4,0.16,202,300.0
Hash Garage Specials,1,0.11,0.99,0.45,1,0.45,63,101.0
Good Guys NFT,6,0.65,0.63,0.01,36,0.36,1470,5717.0
Ragdollz,1,0.11,0.06,0.02,1,0.02,718,1559.0
Sleeper Hits Collection Volume 1 NFT Cribs,11,1.19,0.81,0.0,45,0.0,1927,5555.0
DeadHeads Green Room,5,0.54,38.3,0.04,18,0.72,980,47.0
freshdrops,6,0.65,600.0,0.67,6,4.0200000000000005,480,1.0
DeadTickets,9,0.97,0.62,0.03,33,0.99,1504,5313.0
nightkids,14,1.51,1.06,0.01,59,0.59,2205,5554.0
Super Doodz,2,0.22,2.12,0.01,15,0.15,187,706.0
Divine Zodiac Rewards,2,0.22,11.76,0.03,4,0.12,688,34.0
BearsOnTheBlock,6,0.65,0.95,0.01,90,0.9,3316,9495.0
SingularityHeroes,2,0.22,0.16,0.0,3,0.0,665,1882.0
The Divine Order Of the Zodiac,13,1.4,0.61,0.02,61,1.22,3542,9999.0
DeadHeads,20,2.16,0.7,0.12,70,8.4,2848,10000.0
My Fucking Pickle,11,1.19,0.24,0.03,24,0.72,2729,10000.0
The Alien Boy,9,0.97,1.07,0.12,107,12.84,3577,9992.0
Ghxsts Cxlture,18,1.94,919.05,0.2,193,38.6,756,21.0
Bored Ape Yacht Club,90,9.71,2.99,110.9,299,33159.1,6416,9999.0
Million Dollar Rat,5,0.54,0.85,0.0,28,0.0,1140,3310.0
Artificial Intelligence Art,5,0.54,0.6,0.08,6,0.48,462,1001.0
Dario De Siena Digital,9,0.97,18.64,0.1,11,1.1,753,59.0
Genesis Voxmon,5,0.54,6.67,0.5,5,2.5,35,75.0
Gallery General Membership Cards,71,7.66,7100.0,0.03,71,2.13,3740,1.0
GHOSTY NFT,7,0.76,17.02,0.1,8,0.8,11,47.0
Window to the Soul by Electralina,2,0.22,2.94,9.0,2,18.0,51,68.0
haute:kaleidr,15,1.62,22.0,0.39,22,8.58,60,100.0
OBEY GEMMA,11,1.19,700.0,0.16,14,2.24,892,2.0
National Beer Day 2022 - Resonate,72,7.77,7200.0,0.04,72,2.88,8843,1.0
Gutter Punks - CloneX,88,9.49,1.62,88.0,310,27280.0,8858,19164.0
LATENCY,13,1.4,260.0,0.07,13,0.9100000000000001,348,5.0
Chapter VII: Candle by Micah Johnson,5,0.54,0.44,0.94,9,8.459999999999999,671,2042.0
Clay Friends,1,0.11,0.04,0.1,2,0.2,2989,5000.0
Dippies,8,0.86,0.24,0.32,21,6.72,5723,8888.0
Superlative Mutated Apes,2,0.22,0.03,0.02,2,0.04,2538,6870.0
Boss Beauties Collabs,7,0.76,250.0,0.01,10,0.1,4204,4.0
Rue Arcana,5,0.54,0.25,0.01,14,0.14,1485,5622.0
The GFT Shoppe: Atari 50th Anniversary Commemorative Collection,18,1.94,0.41,0.02,41,0.8200000000000001,4343,10000.0
Bye BanX,1,0.11,0.3,0.14,2,0.28,263,666.0
STARKADE: Legion,21,2.27,0.91,0.06,64,3.84,1996,7015.0
Moshi Mochi,2,0.22,0.03,0.07,2,0.14,3572,8000.0
Global Citizen Club,5,0.54,0.07,0.04,6,0.24,3616,8888.0
omgkirby Genesis,23,2.48,1.4,0.07,42,2.9400000000000004,1709,3000.0
Wealthy Ape Social Club,3,0.32,0.39,0.01,30,0.3,2410,7777.0
Squarmies,3,0.32,0.92,0.01,32,0.32,1464,3489.0
HUEPHORIA,4,0.43,2.96,0.04,23,0.92,359,777.0
Hot Lips by Jeremy Penn,6,0.65,4.0,0.09,8,0.72,129,200.0
GossApe Girl Official,4,0.43,0.33,0.06,23,1.38,3317,7000.0
Fresco Trey X Budweiser Royalty,3,0.32,0.88,0.05,4,0.2,341,455.0
Mutant Floki by Will Jack,6,0.65,0.5,0.09,21,1.89,1622,4200.0
Crash Test Joyride,9,0.97,1.44,0.08,64,5.12,2145,4444.0
McApe McDoodleson Society,2,0.22,0.89,0.0,43,0.0,674,4806.0
The Other Avatars by Saatchi Art,21,2.27,1.51,0.02,38,0.76,1317,2523.0
Ultra Miners,2,0.22,0.09,0.43,4,1.72,2125,4445.0
The Nifty Portal,12,1.29,1200.0,0.16,12,1.92,4722,1.0
Nudie Community Official,8,0.86,0.19,0.04,19,0.76,4840,10000.0
0xApes Trilogy,4,0.43,0.22,0.16,22,3.52,3771,10007.0
Seoul Apes Official,1,0.11,0.11,0.0,2,0.0,744,1786.0
WoW Pixies Official,4,0.43,4.63,0.13,257,33.410000000000004,2068,5555.0
RandoMice Genesis,3,0.32,0.07,0.01,5,0.05,1954,6969.0
Cool Doods Official,1,0.11,0.71,0.06,7,0.42,247,984.0
PhantaDoodles,4,0.43,0.22,0.0,11,0.0,1437,5000.0
World Of Women Punks (OFFICIAL),3,0.32,1.67,0.001,25,0.025,303,1500.0
Kandi Kids,1,0.11,0.4,0.03,2,0.06,304,500.0
Dr. ETHvil's 3D FrankenPunks,4,0.43,0.1,0.07,10,0.7000000000000001,5299,10000.0
Phanta Doods,6,0.65,0.85,0.0,66,0.0,1061,7776.0
GEMMA BY TRISTAN EATON,28,3.02,1.62,0.11,81,8.91,2822,5000.0
DoodShib,1,0.11,0.81,0.02,5,0.1,205,616.0
THE REBELS by House of Kalinkin,11,1.19,0.34,0.01,34,0.34,4366,10101.0
Doockles,3,0.32,0.32,0.0,32,0.0,1631,9999.0
0xApes Genesis,3,0.32,0.35,0.47,8,3.76,94,2273.0
Flower Friends Genesis,4,0.43,0.2,0.0,11,0.0,1846,5555.0
NeckVille,8,0.86,0.25,0.04,14,0.56,2572,5555.0
Punked Doods,5,0.54,0.68,0.0,34,0.0,1852,5000.0
Wunks,4,0.43,0.15,0.01,9,0.09,2938,6000.0
doodlefrens,3,0.32,0.05,0.0,5,0.0,4115,10000.0
Official Project Shura,2,0.22,0.31,0.0,17,0.0,2925,5500.0
BLU3PRINTS,5,0.54,1.35,0.07,20,1.4000000000000001,1178,1482.0
Yaasmyn Fula - The Untold Story of Tupac Amaru Shakur & Yaki Kadafi Fula,2,0.22,0.5,0.02,5,0.1,560,1004.0
Larva eggs,8,0.86,0.64,0.0,32,0.0,959,5000.0
Line Gardens,3,0.32,1.64,0.02,6,0.12,259,365.0
FASHION & LIFESTYLE,1,0.11,33.33,0.35,1,0.35,2,3.0
John Knopf Editions,5,0.54,250.0,0.12,5,0.6,176,2.0
The Franks,3,0.32,0.37,0.0,13,0.0,589,3536.0
Spiky Space Fish United,9,0.97,0.27,0.04,27,1.08,3255,10000.0
TheLandDAO Official,5,0.54,0.29,0.02,26,0.52,3692,8887.0
Croodles,6,0.65,0.39,0.0,35,0.0,3301,8888.0
orbits generative art,2,0.22,0.6,0.03,2,0.06,237,332.0
Larva Lass,5,0.54,2.11,0.01,9,0.09,43,427.0
8SIAN Main Collection,11,1.19,0.19,0.09,17,1.53,4486,8888.0
Davinci from AI Maker Labs,9,0.97,1.35,0.01,18,0.18,883,1333.0
Time Squared by steen x n-e-o,27,2.91,19.81,0.08,42,3.36,157,212.0
Summoning Ritual by PZS,3,0.32,4.17,0.14,4,0.56,78,96.0
Fashion and Expression,1,0.11,6.67,0.03,1,0.03,45,15.0
SamuraiCats by Hiro Ando,7,0.76,0.44,0.02,21,0.42,2002,4747.0
DinoBabies - Ziggy's Landing,4,0.43,0.13,0.05,7,0.35000000000000003,2113,5500.0
SemiSupers by SeeMikeDraw,5,0.54,0.45,0.02,25,0.5,1306,5555.0
alien frens,27,2.91,0.86,2.47,86,212.42000000000002,6719,10000.0
Coolman's Universe,29,3.13,0.84,1.2,84,100.8,5669,10000.0
Chimera by mpkoz,32,3.45,4.96,0.7,49,34.3,645,987.0
Terraforms by Mathcastles,58,6.26,2.66,0.41,264,108.24,2175,9908.0
Non Fungible Tools Lifetime Membership,14,1.51,1400.0,0.64,14,8.96,1076,1.0
The Indifferent Duck,13,1.4,0.5,0.02,50,1.0,4489,10000.0
adidas Originals Into the Metaverse,119,12.84,11900.0,1.99,119,236.81,21594,1.0
Sliderverse by Che-Yu Wu x White Castle,12,1.29,2.35,0.01,30,0.3,530,1279.0
Monfters Club,9,0.97,0.39,0.06,31,1.8599999999999999,3916,8000.0
Apocalyptic Apes,2,0.22,0.02,0.26,2,0.52,3548,8888.0
Dream Engine by REMO x DCsan,7,0.76,2.81,0.09,10,0.8999999999999999,204,356.0
Noodles (Official),10,1.08,0.77,0.22,43,9.46,2795,5555.0
Jiometory No Compute - ジオメトリ ハ ケイサンサレマセン by Samsy,16,1.73,2.64,0.3,27,8.1,610,1024.0
SUPERPLASTIC: OGs,6,0.65,1.01,0.12,14,1.68,400,1384.0
My Pet Hooligan,11,1.19,0.3,1.23,27,33.21,4981,8888.0
